symbol,period_end,filing_date,fiscal_period,currency,source_url,revenue,net_income,equity,assets,operating_cf,capex,debt,cash,shares_outstanding
CCAP,2021-12-31,2022-03-01,Q4 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/CCAP/financial-statements,,-957565000.0,-2374282000.0,84268448000.0,1814067000.0,,86642730000.0,,3216472781.0
CCAP,2021-12-31,2022-03-31,FY 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/CCAP/financial-statements,,-2278374000.0,-2374282000.0,84268448000.0,2745544000.0,,86642730000.0,,3216472781.0
CCAP,2022-03-31,2022-05-30,Q1 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/CCAP/financial-statements,,-584120000.0,-100472000.0,99672526000.0,1375236000.0,,99772998000.0,,3216472781.0
CCAP,2022-06-30,2022-09-29,Q2 2022,EGP,https://english.mubasher.info/news/4017877/Qalaa-Holdings-turns-profitable-in-H1-22/,,361565000.0,7426839000.0,106264469000.0,1621653000.0,,98837630000.0,,3216472781.0
CCAP,2022-09-30,2022-12-18,Q3 2022,EGP,https://english.mubasher.info/news/4052825/Qalaa-Holdings-swings-to-profits-in-9M-22/,,16677000.0,13258851000.0,115623184000.0,6157963000.0,,102364333000.0,,3216472781.0
CCAP,2022-12-31,2023-03-01,Q4 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/CCAP/financial-statements,,-2081663000.0,22370796000.0,144882667000.0,3092037000.0,,122511871000.0,,3216472781.0
CCAP,2022-12-31,2023-03-31,FY 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/CCAP/financial-statements,,-2287541000.0,22370796000.0,144882667000.0,12246889000.0,,122511871000.0,,3216472781.0
CCAP,2023-03-31,2023-05-30,Q1 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/CCAP/financial-statements,,73046000.0,34329100000.0,184227553000.0,7469597000.0,,149898453000.0,,3216472781.0
CCAP,2023-06-30,2023-08-29,Q2 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/CCAP/financial-statements,,-381159000.0,36021596000.0,181049360000.0,4882954000.0,,145027764000.0,,3216472781.0
CCAP,2023-09-30,2023-12-25,Q3 2023,EGP,https://english.mubasher.info/news/4229081/Qalaa-Holdings-unveils-lower-consolidated-profits-in-9M-23-reports-standalone-losses/,,2044225000.0,39627629000.0,184690964000.0,2063862000.0,,145063335000.0,,3216472781.0
CCAP,2023-12-31,2024-02-29,Q4 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/CCAP/financial-statements,,4787008000.0,39944358000.0,160623188000.0,-3181301000.0,,120678830000.0,,3216472781.0
CCAP,2023-12-31,2024-03-30,FY 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/CCAP/financial-statements,,6523120000.0,39944358000.0,160623188000.0,11235112000.0,,120678830000.0,,3216472781.0
CCAP,2024-03-31,2024-09-19,Q1 2024,EGP,https://english.mubasher.info/news/4344438/Qalaa-Holdings-registers-45-higher-revenues-in-Q1-24/,,7217407000.0,65202114000.0,235708959000.0,3844551000.0,,170506845000.0,,3216472781.0
CCAP,2024-06-30,2024-08-29,Q2 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/CCAP/financial-statements,,-1354837000.0,63484313000.0,226510524000.0,1177732000.0,,163026211000.0,,3216472781.0
CCAP,2024-09-30,2024-11-29,Q3 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/CCAP/financial-statements,,114546000.0,62943296000.0,232783080000.0,15443647000.0,,169839784000.0,,3216472781.0
CCAP,2024-12-31,2025-03-01,Q4 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/CCAP/financial-statements,,414068000.0,66999382000.0,228452486000.0,-1026204000.0,,161453104000.0,,3216472781.0
CCAP,2024-12-31,2025-03-31,FY 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/CCAP/financial-statements,,6391184000.0,66999382000.0,228452486000.0,19439726000.0,,161453104000.0,,3216472781.0
COMI,2020-12-31,2021-03-31,FY 2020,EGP,https://english.mubasher.info/markets/EGX/stocks/COMI/financial-statements,,10238157000.0,59958811000.0,427842167000.0,29185956000.0,,367883356000.0,,3070851000.0
COMI,2021-03-31,2021-05-30,Q1 2021,EGP,http://data.feedgfm.com/mix2/DCMServiceProvider?ROLE=A&RT=87&ID=339F946E-31CA-4147-A3EA-794675B12B9E.pdf,,2873044000.0,59953817000.0,447676101000.0,8619236000.0,,387722284000.0,,3070851000.0
COMI,2021-06-30,2021-08-29,Q2 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/COMI/financial-statements,,3216826000.0,63331521000.0,469149320000.0,15564792000.0,,405817799000.0,,3070851000.0
COMI,2021-09-30,2021-11-29,Q3 2021,EGP,http://data.feedgfm.com/mix2/DCMServiceProvider?ROLE=A&RT=87&ID=56AEE82A-DB2C-4C88-8B5E-8C0E873E2E92.pdf,,3787425000.0,66461464000.0,493032251000.0,24435128000.0,,426570787000.0,,3070851000.0
COMI,2021-12-31,2022-03-01,Q4 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/COMI/financial-statements,,3394914000.0,69302737000.0,498235838000.0,-17153363000.0,,428933101000.0,,3070851000.0
COMI,2021-12-31,2022-03-31,FY 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/COMI/financial-statements,,13272209000.0,69302737000.0,498235838000.0,31465793000.0,,428933101000.0,,3070851000.0
COMI,2022-03-31,2022-05-30,Q1 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/COMI/financial-statements,,4244231000.0,65686552000.0,524816099000.0,46800407000.0,,459129547000.0,,3070851000.0
COMI,2022-06-30,2022-08-29,Q2 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/COMI/financial-statements,,3520566000.0,66047055000.0,523463209000.0,-24839612000.0,,457416154000.0,,3070851000.0
COMI,2022-09-30,2022-11-29,Q3 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/COMI/financial-statements,,4408460000.0,65009970000.0,592368377000.0,52066943000.0,,527358407000.0,,3070851000.0
COMI,2022-12-31,2023-03-01,Q4 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/COMI/financial-statements,,3941131000.0,68338168000.0,635831917000.0,-9125191000.0,,567493749000.0,,3070851000.0
COMI,2022-12-31,2023-03-31,FY 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/COMI/financial-statements,,16114388000.0,68338168000.0,635831917000.0,64902547000.0,,567493749000.0,,3070851000.0
COMI,2023-03-31,2023-05-30,Q1 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/COMI/financial-statements,,6064947000.0,61670727000.0,686287113000.0,48916763000.0,,624616386000.0,,3070851000.0
COMI,2023-06-30,2023-08-29,Q2 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/COMI/financial-statements,,7987642000.0,68635637000.0,796291160000.0,119932409000.0,,727655523000.0,,3070851000.0
COMI,2023-09-30,2023-11-29,Q3 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/COMI/financial-statements,,8353174000.0,77435671000.0,811068986000.0,-11713439000.0,,733633315000.0,,3070851000.0
COMI,2023-12-31,2024-02-29,Q4 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/COMI/financial-statements,,7228779000.0,90641466000.0,834866099000.0,17169276000.0,,744224633000.0,,3070851000.0
COMI,2023-12-31,2024-03-30,FY 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/COMI/financial-statements,,29634542000.0,90641466000.0,834866099000.0,174305009000.0,,744224633000.0,,3070851000.0
COMI,2024-03-31,2024-05-30,Q1 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/COMI/financial-statements,,11924434000.0,100991657000.0,977147652000.0,117624443000.0,,876155995000.0,,3070851000.0
COMI,2024-06-30,2024-07-22,Q2 2024,EGP,https://english.mubasher.info/news/4317042/CIB-s-H1-24-net-profits-skyrocket-total-assets-cross-EGP-1trn/,,3698102000.0,119378481000.0,1057167927000.0,41721604000.0,,937789446000.0,,3070851000.0
COMI,2024-09-30,2024-11-05,Q3 2024,EGP,https://english.mubasher.info/news/4363511/CIB-generates-89-higher-consolidated-profits-in-9M-24-operating-income-cross-EGP-22-4bn/,,26725407000.0,138406296000.0,1119958017000.0,-8709711000.0,,981551721000.0,,3070851000.0
COMI,2024-12-31,2025-03-01,Q4 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/COMI/financial-statements,,12848451000.0,152819321000.0,1214973261000.0,-60872046000.0,,1062153940000.0,,3070851000.0
COMI,2024-12-31,2025-03-31,FY 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/COMI/financial-statements,,55196394000.0,152819321000.0,1214973261000.0,89764290000.0,,1062153940000.0,,3070851000.0
COMI,2025-03-31,2025-05-14,Q1 2025,EGP,https://english.mubasher.info/news/4448826/CIB-delivers-higher-net-profits-in-Q1-25-capita-hike-approved/,,16631775000.0,158217542000.0,1262885452000.0,161853146000.0,,1104667910000.0,,3070851000.0
COMI,2025-06-30,2025-07-22,Q2 2025,EGP,https://english.mubasher.info/news/4471904/CIB-s-consolidated-profits-exceed-EGP-33-3bn-in-H1-25/,,16713915000.0,,,,,,,3070851000.0
EAST,2021-06-30,2021-09-28,FY 2020,EGP,https://english.mubasher.info/markets/EGX/stocks/EAST/financial-statements,,3794249000.0,11090432000.0,20280020000.0,4600233000.0,,9189588000.0,,3000000000.0
EAST,2021-09-30,2021-11-29,Q1 2021,EGP,http://data.feedgfm.com/mix2/DCMServiceProvider?ROLE=A&RT=87&ID=4102A3CB-F62F-4C3A-9A02-0A7EF9941EA2.pdf,,1163392000.0,8574493000.0,23879745000.0,4221089000.0,,15305252000.0,,3000000000.0
EAST,2021-12-31,2022-03-01,Q2 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/EAST/financial-statements,,1375060000.0,9916762000.0,19672492000.0,-1798956000.0,,9755730000.0,,3000000000.0
EAST,2022-03-31,2022-05-08,Q3 2022,EGP,https://english.mubasher.info/news/3949538/Eastern-Company-s-unaudited-profits-exceed-EGP-4bn-in-9M/,,1331182000.0,12424666000.0,23141963000.0,2900234000.0,,10717297000.0,,3000000000.0
EAST,2022-03-31,2022-05-30,Q3 2021,EGP,http://data.feedgfm.com/mix2/DCMServiceProvider?ROLE=A&RT=87&ID=DA849391-D7C8-48CC-B636-FDAF8FB03EC8.pdf,,1350758000.0,11407648000.0,19970189000.0,2496728000.0,,8562541000.0,,3000000000.0
EAST,2022-06-30,2022-08-29,Q4 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/EAST/financial-statements,,390974000.0,12299017000.0,21834856000.0,1994588000.0,,9535839000.0,,3000000000.0
EAST,2022-06-30,2022-09-21,FY 2022,EGP,https://english.mubasher.info/news/4013213/Eastern-Company-s-annual-profits-drop-to-EGP-4-03bn/,,4029941000.0,12432556000.0,26743664000.0,8076854000.0,,14311108000.0,,3000000000.0
EAST,2022-06-30,2022-09-28,FY 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/EAST/financial-statements,,4280184000.0,12299017000.0,21834856000.0,6913449000.0,,9535839000.0,,3000000000.0
EAST,2022-09-30,2022-11-14,Q1 2023,EGP,https://english.mubasher.info/news/4039287/Eastern-Company-s-profits-slump-12-in-Q1-FY22-23/,,1404626000.0,13773383000.0,29450117000.0,3460377000.0,,15676734000.0,,3000000000.0
EAST,2022-09-30,2022-11-29,Q1 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/EAST/financial-statements,,1598139000.0,10163015000.0,23618582000.0,2031821000.0,,13455567000.0,,3000000000.0
EAST,2022-12-31,2023-02-16,Q2 2023,EGP,https://english.mubasher.info/news/4076329/Eastern-Company-s-profits-up-to-EGP-3-48bn-in-H1-22-23/,,2084572000.0,11858166000.0,27514513000.0,2012264000.0,,15656347000.0,,3000000000.0
EAST,2022-12-31,2023-03-01,Q2 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/EAST/financial-statements,,1322636000.0,11279877000.0,21913518000.0,1246266000.0,,10633641000.0,,3000000000.0
EAST,2023-03-31,2023-05-31,Q3 2023,EGP,https://english.mubasher.info/news/4134954/Eastern-Company-sees-24-higher-net-profits-in-9M-22-23/,,1801094000.0,13589901000.0,28364440000.0,-131037000.0,,14774539000.0,,3000000000.0
EAST,2023-06-30,2023-08-29,Q4 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/EAST/financial-statements,,-222016000.0,12432556000.0,26743664000.0,1898533000.0,,14311108000.0,,3000000000.0
EAST,2023-09-30,2023-11-15,Q1 2024,EGP,https://english.mubasher.info/news/4214904/Eastern-Company-s-profits-shrink-20-in-Q1-23-24/,,1123648000.0,7944047000.0,28427666000.0,1146973000.0,,20483619000.0,,3000000000.0
EAST,2023-12-31,2024-02-04,Q2 2024,EGP,https://english.mubasher.info/news/4242858/Eastern-Company-unveils-EGP-2-8bn-profits-in-H1-23-24-capital-raise/,,1772639000.0,9790246000.0,19971363000.0,114474000.0,,10181117000.0,,3000000000.0
EAST,2024-03-31,2024-05-30,Q3 2024,EGP,https://english.mubasher.info/news/4297752/Eastern-Company-s-profit-shrinks-2-YoY-in-9M-23-24/,,2275752000.0,12106085000.0,22495900000.0,2967293000.0,,10389815000.0,,3000000000.0
EAST,2024-06-30,2024-08-29,Q4 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/EAST/financial-statements,,2366695000.0,16116399000.0,26300761000.0,-1533822000.0,,10184362000.0,,3000000000.0
EAST,2024-06-30,2024-09-28,FY 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/EAST/financial-statements,,7656987000.0,16116399000.0,26300761000.0,3807782000.0,,10184362000.0,,3000000000.0
EAST,2024-09-30,2024-11-14,Q1 2025,EGP,https://english.mubasher.info/news/4368428/Eastern-Company-records-162-higher-net-revenues-in-Q1-24-25/,,1824805000.0,8933955000.0,34582884000.0,-3349916000.0,,25648929000.0,,3000000000.0
EAST,2025-03-31,2025-05-21,Q3 2025,EGP,https://english.mubasher.info/news/4452749/Eastern-Company-logs-EGP-7bn-profits-in-9M-2024-25/,,1626782000.0,,,,,,,3000000000.0
EAST,2025-06-30,2025-08-29,Q4 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/EAST/financial-statements,,4009442000.0,16169116000.0,32864916000.0,6652238000.0,,16695800000.0,,3000000000.0
EAST,2025-06-30,2025-09-28,FY 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/EAST/financial-statements,,9181481000.0,16169116000.0,32864916000.0,10880978000.0,,16695800000.0,,3000000000.0
EAST,2025-12-31,2026-03-01,Q2 2025,EGP,https://english.mubasher.info/markets/EGX/stocks/EAST/financial-statements,,5382337000.0,12492399000.0,32547247000.0,1261447000.0,,20054848000.0,,3000000000.0
EFID,2020-12-31,2021-03-31,FY 2020,EGP,https://english.mubasher.info/markets/EGX/stocks/EFID/financial-statements,,347720060.0,1815992063.0,3779143306.0,400439978.0,,1963151243.0,,1400027312.0
EFID,2021-03-31,2021-05-30,Q1 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/EFID/financial-statements,,103476518.0,1722625463.0,3837252701.0,147652787.0,,2114627238.0,,1400027312.0
EFID,2021-06-30,2021-08-29,Q2 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/EFID/financial-statements,,94073549.0,1786524906.0,3806348115.0,41567694.0,,2019823209.0,,1400027312.0
EFID,2021-09-30,2021-11-29,Q3 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/EFID/financial-statements,,124881280.0,1914806793.0,4106720170.0,106380865.0,,2191913377.0,,1400027312.0
EFID,2021-12-31,2022-03-01,Q4 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/EFID/financial-statements,,206308642.0,2111668776.0,4223477013.0,87216694.0,,2111808237.0,,1400027312.0
EFID,2021-12-31,2022-03-31,FY 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/EFID/financial-statements,,528739988.99999994,2111668776.0,4223477013.0000005,382818040.0,,2111808237.0000002,,1400027312.0
EFID,2022-03-31,2022-05-30,Q1 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/EFID/financial-statements,,162319150.0,2261611389.0,4340685612.0,296668559.0,,2079074223.0,,1400027312.0
EFID,2022-06-30,2022-08-29,Q2 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/EFID/financial-statements,,213204881.0,2229671638.0,4721779149.0,-44447408.0,,2492107511.0,,1400027312.0
EFID,2022-09-30,2022-11-29,Q3 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/EFID/financial-statements,,299755048.0,2473780866.0,5246807311.0,466133750.0,,2773026445.0,,1400027312.0
EFID,2022-12-31,2023-03-01,Q4 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/EFID/financial-statements,,350417752.0,2716978436.0,5789886100.0,145701188.0,,3072907664.0,,1400027312.0
EFID,2022-12-31,2023-03-31,FY 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/EFID/financial-statements,,1025696831.0,2716978436.0,5789886100.0,864056089.0,,3072907664.0,,1400027312.0
EFID,2023-03-31,2023-05-30,Q1 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/EFID/financial-statements,,398659968.0,2629300986.0,6381920265.0,347961587.0,,3752619279.0,,1400027312.0
EFID,2023-06-30,2023-08-29,Q2 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/EFID/financial-statements,,413583835.0,2935864824.0,6775361795.0,160638179.0,,3839496971.0,,1400027312.0
EFID,2023-09-30,2023-11-29,Q3 2023,EGP,http://data.feedgfm.com/mix2/DCMServiceProvider?ROLE=A&RT=87&ID=2FEE7EBB-27EA-4132-8174-06BCFACD7100.pdf,,465798272.0,3388911491.0,7116921078.0,276234046.0,,3728009587.0,,1400027312.0
EFID,2023-12-31,2024-02-29,Q4 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/EFID/financial-statements,,353752429.0,3447946669.0,7743342651.0,283435303.0,,4295395982.0,,1400027312.0
EFID,2023-12-31,2024-03-30,FY 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/EFID/financial-statements,,1631794504.0,3447946669.0,7743342651.0,1068269115.0,,4295395982.0,,1400027312.0
EFID,2024-03-31,2024-05-21,Q1 2024,EGP,https://english.mubasher.info/news/4293776/Edita-sees-26-higher-consolidated-profits-in-Q1-24/,,506253569.0,3528651709.0,9171632759.0,115567248.0,,5642981050.0,,1400027312.0
EFID,2024-06-30,2024-08-29,Q2 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/EFID/financial-statements,,358436082.0,3865083712.0,8940154433.0,230455807.0,,5075070721.0,,1400027312.0
EFID,2024-09-30,2024-11-29,Q3 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/EFID/financial-statements,,401981959.0,4271740077.0,10230637066.0,189623954.0,,5958896989.0,,1400027312.0
EFID,2024-12-31,2025-03-01,Q4 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/EFID/financial-statements,,367057773.0,4157569146.0,10241537800.0,431603532.0,,6083968654.0,,1400027312.0
EFID,2024-12-31,2025-03-31,FY 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/EFID/financial-statements,,1633729383.0,4157569146.0,10241537800.0,967250541.0,,6083968654.0,,1400027312.0
EFID,2025-03-31,2025-05-28,Q1 2025,EGP,https://english.mubasher.info/news/4455479/Edita-s-profits-drop-in-Q1-25-consolidated-sales-exceed-EGP-4-2bn/,,433286781.0,4604207943.0,10845675336.0,1469619906.0,,6241467393.0,,1400027312.0
EFID,2025-06-30,2025-08-14,Q2 2025,EGP,https://english.mubasher.info/news/4486312/Edita-logs-higher-consolidated-net-profits-at-EGP-1bn-in-H1-25/,,593144654.0,4295974963.0,11556113969.0,850616450.0,,7260139006.0,,1400027312.0
EFIH,2021-06-30,2021-08-29,Q2 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/EFIH/financial-statements,,,1332200190.0,2315240232.0,,,983040042.0,,3466666667.0
EFIH,2021-09-30,2021-11-29,Q3 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/EFIH/financial-statements,,101554380.0,1436998907.0,2312899034.0,90786629.0,,875900127.0,,3466666667.0
EFIH,2021-12-31,2022-03-01,Q4 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/EFIH/financial-statements,,139348855.0,3943538564.0,5043925892.0,4651928.0,,1100387328.0,,3466666667.0
EFIH,2021-12-31,2022-03-31,FY 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/EFIH/financial-statements,,519738601.0,3943538564.0,5043925892.0,248767498.0,,1100387328.0,,3466666667.0
EFIH,2022-03-31,2022-05-30,Q1 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/EFIH/financial-statements,,200326144.0,3876938554.0,5358763349.0,142137732.0,,1481824795.0,,3466666667.0
EFIH,2022-06-30,2022-08-29,Q2 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/EFIH/financial-statements,,279348390.0,4165912368.0,5317219633.0,101829990.0,,1151307265.0,,3466666667.0
EFIH,2022-09-30,2022-11-29,Q3 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/EFIH/financial-statements,,202780562.0,4319173499.0,5450558369.0,-38013737.0,,1131384870.0,,3466666667.0
EFIH,2022-12-31,2023-03-01,Q4 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/EFIH/financial-statements,,121469311.0,4630815516.0,5934787305.0,386700500.0,,1303971789.0,,3466666667.0
EFIH,2022-12-31,2023-03-31,FY 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/EFIH/financial-statements,,803924407.0,4630815516.0,5934787305.0,592654485.0,,1303971789.0,,3466666667.0
EFIH,2023-03-31,2023-05-18,Q1 2023,EGP,https://english.mubasher.info/news/4127632/e-finance-unveils-Q1-23-financial-results-expansion-plans-in-Saudi-Arabia/,,281943242.0,4350869472.0,6124624274.0,113641324.0,,1773754802.0,,3466666667.0
EFIH,2023-06-30,2023-09-18,Q2 2023,EGP,https://english.mubasher.info/news/4184848/e-finance-s-standalone-profits-exceed-EGP-390m-in-H1-23/,,436426116.0,4783520236.0,6070250353.0,-19688659.0,,1286730117.0,,3466666667.0
EFIH,2023-09-30,2023-11-16,Q3 2023,EGP,https://english.mubasher.info/news/4216235/e-finance-s-9M-23-profits-cross-EGP-1bn-for-1st-time/,,428993906.0,5085308606.0,6574519198.0,99927664.0,,1489210592.0,,3466666667.0
EFIH,2023-12-31,2024-02-29,Q4 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/EFIH/financial-statements,,110342838.0,5600061362.0,7635049207.0,101773609.0,,2034987845.0,,3466666667.0
EFIH,2023-12-31,2024-03-30,FY 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/EFIH/financial-statements,,1257706102.0,5600061362.0,7635049207.0,295653938.0,,2034987845.0,,3466666667.0
EFIH,2024-03-31,2024-05-16,Q1 2024,EGP,https://english.mubasher.info/news/4291814/e-finance-s-consolidated-profit-jumps-64-YoY-in-Q1-24/,,462526687.0,5661281694.0,8256818446.0,-168551983.0,,2595536752.0,,3466666667.0
EFIH,2024-06-30,2024-08-18,Q2 2024,EGP,https://english.mubasher.info/news/4330060/e-finance-posts-higher-consolidated-profits-in-H1-24-revenues-jump-32-/,,300099692.0,6195918606.0,8566805676.0,24004859.0,,2370887070.0,,3466666667.0
EFIH,2024-09-30,2024-11-12,Q3 2024,EGP,https://english.mubasher.info/news/4367114/e-finance-s-profits-exceed-EGP-1-3bn-in-9M-24-revenues-hike-24-5-/,,657239668.0,6685528620.0,8839580173.0,807653980.0,,2154051553.0,,3466666667.0
EFIH,2024-12-31,2025-03-01,Q4 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/EFIH/financial-statements,,356123284.0,6836725566.0,9058028544.0,-91922162.0,,2221302978.0,,3466666667.0
EFIH,2024-12-31,2025-03-31,FY 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/EFIH/financial-statements,,1775989331.0,6836725566.0,9058028544.0,571184694.0,,2221302978.0,,3466666667.0
EFIH,2025-03-31,2025-05-18,Q1 2025,EGP,https://english.mubasher.info/news/4450576/e-finance-sees-higher-consolidated-profits-in-Q1-25-revenues-surpass-EGP-1-6bn/,,602259291.0,6685151868.0,9700285718.0,-150283911.0,,3015133850.0,,3466666667.0
EFIH,2025-06-30,2025-08-17,Q2 2025,EGP,https://english.mubasher.info/news/4487165/e-finance-records-EGP-1-2bn-consolidated-profits-in-H1-25/,,495884522.0,,,,,,,3466666667.0
EFIH,2025-09-30,2025-11-18,Q3 2025,EGP,https://english.mubasher.info/news/4525563/e-finance-s-net-profit-soar-31-in-9M-25-revenues-hit-EGP-4-9bn/,,731589918.0,,,,,,,3466666667.0
EFIH,2025-12-31,2026-03-31,FY 2025,EGP,http://data.feedgfm.com/mix2/DCMServiceProvider?ROLE=A&RT=87&ID=4941C0C8-F8E5-4A93-9304-DD96E713BB02.pdf,,2405402468.0,8782864776.0,11903520928.0,1685457760.0,,3120656152.0,,3466666667.0
EGAL,2022-06-30,2022-08-10,FY 2022,EGP,https://english.mubasher.info/news/3994494/Egypt-Aluminum-s-profit-surpasses-EGP-2bn-in-FY21-22/,,2501439386.0,7751936506.0,12985638550.0,-1195147458.0,,5233702044.0,,412500000.0
EGAL,2022-06-30,2022-09-28,FY 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/EGAL/financial-statements,,25402674.0,5252769045.0,9817751177.0,2010533621.0,,4564982132.0,,412500000.0
EGAL,2022-09-30,2022-10-31,Q1 2023,EGP,https://english.mubasher.info/news/4031836/Egypt-Aluminum-sees-higher-profits-in-Q1-FY22-23-unadjusted-results/,,642635456.0,8394571962.0,14628744037.0,-821205585.0,,6234172075.0,,412500000.0
EGAL,2022-09-30,2022-11-29,Q1 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/EGAL/financial-statements,,273749317.0,5557486831.0,10429319221.0,307076541.0,,4871832390.0,,412500000.0
EGAL,2022-12-31,2023-01-31,Q2 2023,EGP,https://english.mubasher.info/news/4068883/Egypt-Aluminum-s-profits-leap-to-EGP-1-7bn-in-H1-22-23/,,1067060698.0000001,6562990976.0,16641019918.0,-140934893.0,,10078028942.0,,412500000.0
EGAL,2022-12-31,2023-03-01,Q2 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/EGAL/financial-statements,,457663778.0,6063920420.0,10602780889.0,14629881.0,,4538860469.0,,412500000.0
EGAL,2023-03-31,2023-05-04,Q3 2023,EGP,https://english.mubasher.info/news/4118159/Egypt-Aluminum-generates-higher-profits-at-EGP-3-91bn-in-9M-22-23/,,2207013876.0,7478299743.0,17910335334.0,14391581.0,,10432035591.0,,412500000.0
EGAL,2023-03-31,2023-05-30,Q3 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/EGAL/financial-statements,,957225655.0,6938403426.0,11465918886.0,-305479397.0,,4527515460.0,,412500000.0
EGAL,2023-06-30,2023-08-28,FY 2023,EGP,https://english.mubasher.info/news/4176044/Egypt-Aluminum-records-leap-in-FY22-23-financial-results/,,3691336550.0,9314548741.0,17816439452.0,1496935051.0,,8501890710.999999,,412500000.0
EGAL,2023-06-30,2023-08-29,Q4 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/EGAL/financial-statements,,812800636.0,7751936506.0,12985638550.0,-1211374483.0,,5233702044.0,,412500000.0
EGAL,2023-09-30,2023-11-09,Q1 2024,EGP,https://english.mubasher.info/news/4210637/Egypt-Aluminum-logs-higher-profits-in-Q1-23-24-at-EGP-1-63bn/,,1630169793.0,10944718534.0,18569778680.0,979267219.0,,7625060146.0,,412500000.0
EGAL,2023-12-31,2024-01-31,Q2 2024,EGP,https://english.mubasher.info/news/4241429/Egypt-Aluminum-s-net-profits-leap-101-in-H1-23-24/,,1808279016.0,9678829040.0,19228464053.0,1717170502.0,,9549635013.0,,412500000.0
