date,symbol,shares,close,market_value,entry_date,bars_held
2024-10-14,ORAS,1419.0,283.0,401577.0,2024-10-08,4
2024-10-15,EAST,15293.0,28.2,431262.6,2024-10-07,6
2024-10-16,EAST,15293.0,28.81,440591.32999999996,2024-10-07,7
2024-10-17,EAST,15293.0,27.0,412911.0,2024-10-07,8
2024-10-20,EAST,15293.0,27.54,421169.22,2024-10-07,9
2025-01-05,PHDC,60603.0,7.06,427857.18,2025-01-05,0
2025-02-12,ABUK,7414.0,56.0,415184.0,2025-02-12,0
2025-02-13,ABUK,7414.0,56.75,420744.5,2025-02-12,1
2025-02-16,ABUK,7414.0,57.9,429270.6,2025-02-12,2
2025-02-17,ABUK,7414.0,57.4,425563.6,2025-02-12,3
2025-02-18,ABUK,7414.0,58.0,430012.0,2025-02-12,4
2025-02-19,ABUK,7414.0,59.35,440020.9,2025-02-12,5
2025-02-20,ABUK,7414.0,59.0,437426.0,2025-02-12,6
2025-02-23,ABUK,7414.0,58.51,433793.14,2025-02-12,7
2025-02-24,ABUK,7414.0,58.5,433719.0,2025-02-12,8
2025-02-25,ABUK,7414.0,57.48,426156.72,2025-02-12,9
2025-02-26,ABUK,7414.0,58.22,431643.08,2025-02-12,10
2025-02-27,ABUK,7414.0,58.8,435943.19999999995,2025-02-12,11
2025-03-02,ABUK,7414.0,58.75,435572.5,2025-02-12,12
2025-03-03,ABUK,7414.0,61.0,452254.0,2025-02-12,13
2025-03-04,ABUK,7414.0,60.2,446322.80000000005,2025-02-12,14
2025-03-05,ABUK,7414.0,60.94,451809.16,2025-02-12,15
2025-03-06,ABUK,7414.0,61.5,455961.0,2025-02-12,16
2025-03-09,ABUK,7414.0,60.5,448547.0,2025-02-12,17
2025-03-10,ABUK,7414.0,59.95,444469.30000000005,2025-02-12,18
2025-03-11,ABUK,7414.0,59.3,439650.19999999995,2025-02-12,19
2025-03-12,ABUK,7414.0,59.52,441281.28,2025-02-12,20
2025-03-13,ABUK,7414.0,58.73,435424.22,2025-02-12,21
2025-03-16,ABUK,7414.0,59.2,438908.80000000005,2025-02-12,22
2025-03-17,ABUK,7414.0,58.21,431568.94,2025-02-12,23
2025-03-18,ABUK,7414.0,57.43,425786.02,2025-02-12,24
2025-03-19,ABUK,7414.0,56.05,415554.69999999995,2025-02-12,25
2025-04-03,FWRY,44731.0,9.8,438363.80000000005,2025-04-03,0
2025-04-06,FWRY,44731.0,9.07,405710.17,2025-04-03,1
2025-04-06,GBCO,19862.0,20.9,415115.8,2025-04-06,0
2025-04-07,FWRY,44731.0,8.81,394080.11000000004,2025-04-03,2
2025-04-07,GBCO,19862.0,21.01,417300.62000000005,2025-04-06,1
2025-04-08,GBCO,19862.0,21.16,420279.92,2025-04-06,2
2025-04-09,GBCO,19862.0,20.63,409753.06,2025-04-06,3
2025-04-10,GBCO,19862.0,21.5,427033.0,2025-04-06,4
2025-04-13,GBCO,19862.0,21.07,418492.34,2025-04-06,5
2025-04-14,GBCO,19862.0,22.87,454243.94,2025-04-06,6
2025-04-15,GBCO,19862.0,23.0,456826.0,2025-04-06,7
2025-04-16,GBCO,19862.0,22.35,443915.7,2025-04-06,8
2025-04-17,GBCO,19862.0,22.99,456627.37999999995,2025-04-06,9
2025-04-22,GBCO,19862.0,22.69,450668.78,2025-04-06,10
2025-05-26,EFIH,21651.0,19.63,425009.13,2025-05-26,0
2025-05-27,EFIH,21651.0,19.4,420029.39999999997,2025-05-26,1
2025-05-28,EFIH,21651.0,19.21,415915.71,2025-05-26,2
2025-05-29,EFIH,21651.0,19.21,415915.71,2025-05-26,3
2025-06-01,EFIH,21651.0,18.85,408121.35000000003,2025-05-26,3
2025-06-02,EFIH,21651.0,12.32,266740.32,2025-05-26,4
2025-06-02,PHDC,54200.0,7.95,430890.0,2025-06-02,0
2025-06-03,PHDC,54200.0,8.04,435767.99999999994,2025-06-02,1
2025-06-04,PHDC,54200.0,8.23,446066.0,2025-06-02,2
2025-06-10,PHDC,54200.0,8.57,464494.0,2025-06-02,3
2025-06-11,PHDC,54200.0,8.5,460700.0,2025-06-02,4
2025-06-12,PHDC,54200.0,8.15,441730.0,2025-06-02,5
2025-06-15,PHDC,54200.0,7.94,430348.0,2025-06-02,6
2025-06-16,PHDC,54200.0,7.83,424386.0,2025-06-02,7
2025-06-17,PHDC,54200.0,7.71,417882.0,2025-06-02,8
2025-06-18,PHDC,54200.0,7.83,424386.0,2025-06-02,9
2025-06-19,PHDC,54200.0,7.75,420050.0,2025-06-02,10
2025-06-22,PHDC,54200.0,7.96,431432.0,2025-06-02,11
2025-06-24,FWRY,31396.0,12.35,387740.6,2025-06-24,0
2025-06-25,FWRY,31396.0,12.65,397159.4,2025-06-24,1
2025-06-29,FWRY,31396.0,12.47,391508.12,2025-06-24,2
2025-06-29,PHDC,41619.0,9.03,375819.56999999995,2025-06-29,0
2025-06-29,ETEL,9941.0,38.3,380740.3,2025-06-29,0
2025-06-30,FWRY,31396.0,12.05,378321.80000000005,2025-06-24,3
2025-06-30,PHDC,41619.0,9.0,374571.0,2025-06-29,1
2025-07-01,FWRY,31396.0,12.05,378321.80000000005,2025-06-24,4
2025-07-01,PHDC,41619.0,8.8,366247.2,2025-06-29,2
2025-07-02,FWRY,31396.0,12.2,383031.19999999995,2025-06-24,5
2025-07-02,PHDC,41619.0,9.17,381646.23,2025-06-29,3
2025-07-02,ORAS,1149.0,355.0,407895.0,2025-07-02,0
2025-07-06,FWRY,31396.0,12.56,394333.76,2025-06-24,6
2025-07-06,PHDC,41619.0,9.2,382894.8,2025-06-29,4
2025-07-06,ORAS,1149.0,358.97,412456.53,2025-07-02,1
2025-07-07,ORAS,1149.0,358.98,412468.02,2025-07-02,2
2025-07-09,ORAS,1149.0,354.99,407883.51,2025-07-02,3
2025-07-09,EGCH,46048.0,8.37,385421.75999999995,2025-07-09,0
2025-07-10,ORAS,1149.0,360.02,413662.98,2025-07-02,4
2025-07-10,EGCH,46048.0,8.32,383119.36,2025-07-09,1
2025-07-10,EGAL,2259.0,171.0,386289.0,2025-07-10,0
2025-07-13,ORAS,1149.0,359.97,413605.53,2025-07-02,5
2025-07-13,EGCH,46048.0,8.4,386803.2,2025-07-09,2
2025-07-13,EGAL,2259.0,170.0,384030.0,2025-07-10,1
2025-07-14,EGCH,46048.0,9.2,423641.6,2025-07-09,3
2025-07-15,EGCH,46048.0,9.62,442981.75999999995,2025-07-09,4
2025-07-16,EGCH,46048.0,10.2,469689.6,2025-07-09,5
2025-07-17,EGCH,41418.0,10.52,435717.36,2025-07-17,0
2025-07-20,EGCH,41418.0,10.5,434889.0,2025-07-17,1
2025-08-06,COMI,4391.0,99.5,436904.5,2025-08-06,0
2025-08-07,COMI,4391.0,100.1,439539.1,2025-08-06,1
2025-08-10,COMI,4391.0,100.01,439143.91000000003,2025-08-06,2
2025-08-11,COMI,4391.0,99.0,434709.0,2025-08-06,3
2025-08-11,ABUK,7931.0,53.6,425101.60000000003,2025-08-11,0
2025-08-12,COMI,4391.0,99.5,436904.5,2025-08-06,4
2025-08-12,ABUK,7931.0,53.57,424863.67,2025-08-11,1
2025-08-13,COMI,4391.0,99.85,438441.35,2025-08-06,5
2025-08-13,ABUK,7931.0,52.61,417249.91,2025-08-11,2
2025-08-14,COMI,4391.0,98.3,431635.3,2025-08-06,6
2025-08-17,COMI,4391.0,100.0,439100.0,2025-08-06,7
2025-08-18,COMI,4391.0,99.6,437343.6,2025-08-06,8
2025-08-19,COMI,4391.0,100.98,443403.18,2025-08-06,9
2025-08-19,GBCO,15979.0,26.47,422964.13,2025-08-19,0
2025-08-20,COMI,4391.0,99.51,436948.41000000003,2025-08-06,10
2025-08-20,GBCO,15979.0,25.79,412098.41,2025-08-19,1
2025-08-21,COMI,4391.0,99.0,434709.0,2025-08-06,11
2025-08-21,GBCO,15979.0,26.09,416892.11,2025-08-19,2
2025-08-24,COMI,4391.0,98.51,432557.41000000003,2025-08-06,12
2025-08-24,GBCO,15979.0,26.0,415454.0,2025-08-19,3
2025-08-25,COMI,4391.0,99.02,434796.82,2025-08-06,13
2025-08-25,GBCO,15979.0,25.8,412258.2,2025-08-19,4
2025-08-26,COMI,4391.0,97.0,425927.0,2025-08-06,14
2025-08-26,GBCO,15979.0,25.59,408902.61,2025-08-19,5
2025-08-27,COMI,4391.0,97.99,430274.08999999997,2025-08-06,15
2025-08-27,GBCO,15979.0,25.17,402191.43000000005,2025-08-19,6
2025-08-28,COMI,4391.0,97.13,426497.82999999996,2025-08-06,16
2025-08-28,GBCO,15979.0,25.5,407464.5,2025-08-19,7
2025-08-31,COMI,4391.0,96.51,423775.41000000003,2025-08-06,17
2025-08-31,GBCO,15979.0,24.97,398995.63,2025-08-19,8
2025-09-01,COMI,4391.0,95.01,417188.91000000003,2025-08-06,18
2025-09-01,GBCO,15979.0,24.99,399315.20999999996,2025-08-19,9
2025-09-02,GBCO,15979.0,24.94,398516.26,2025-08-19,10
2025-09-03,GBCO,15979.0,24.17,386212.43000000005,2025-08-19,11
2025-09-18,VLMR,564848.0,0.73,412339.04,2025-09-18,0
2025-09-21,VLMR,564848.0,0.73,412339.04,2025-09-18,1
2025-09-22,VLMR,564848.0,0.73,412339.04,2025-09-18,2
2025-09-23,VLMR,564848.0,0.73,412339.04,2025-09-18,3
2025-09-24,VLMR,564848.0,0.73,412339.04,2025-09-18,4
2025-09-25,VLMR,564848.0,0.73,412339.04,2025-09-18,5
2025-09-28,VLMR,564848.0,0.73,412339.04,2025-09-18,6
2025-09-29,VLMR,564848.0,0.73,412339.04,2025-09-18,7
2025-09-30,VLMR,564848.0,0.73,412339.04,2025-09-18,8
2025-10-01,VLMR,564848.0,0.73,412339.04,2025-09-18,9
2025-10-02,VLMR,564848.0,0.72,406690.56,2025-09-18,10
2025-10-05,VLMR,564848.0,0.72,406690.56,2025-09-18,11
2025-11-10,EGAL,1914.0,214.01,409615.13999999996,2025-11-10,0
2025-11-11,EGAL,1914.0,210.4,402705.60000000003,2025-11-10,1
2025-11-12,EGAL,1914.0,210.61,403107.54000000004,2025-11-10,2
2025-11-13,EGAL,1914.0,212.0,405768.0,2025-11-10,3
2025-11-16,EGAL,1914.0,214.09,409768.26,2025-11-10,4
2025-11-17,EGAL,1914.0,202.5,387585.0,2025-11-10,5
2025-11-18,EGAL,1914.0,199.0,380886.0,2025-11-10,6
2025-11-19,EGAL,1914.0,196.66,376407.24,2025-11-10,7
2025-11-20,EGAL,1914.0,191.1,365765.39999999997,2025-11-10,8
2025-11-23,MCQE,2758.0,148.27,408928.66000000003,2025-11-23,0
2025-11-24,MCQE,2758.0,148.0,408184.0,2025-11-23,1
2025-11-25,MCQE,2758.0,148.0,408184.0,2025-11-23,2
2025-11-26,MCQE,2758.0,135.26,373047.07999999996,2025-11-23,2
2025-11-27,MCQE,2758.0,140.59,387747.22000000003,2025-11-23,3
2025-11-30,MCQE,2758.0,137.8,380052.4,2025-11-23,4
2025-12-01,MCQE,2758.0,136.21,375667.18,2025-11-23,5
2025-12-01,CCAP,109785.0,4.08,447922.8,2025-12-01,0
2025-12-02,MCQE,2758.0,136.21,375667.18,2025-11-23,6
2025-12-02,CCAP,109785.0,4.08,447922.8,2025-12-01,1
2025-12-03,MCQE,2758.0,137.15,378259.7,2025-11-23,6
2025-12-03,CCAP,109785.0,3.85,422672.25,2025-12-01,1
2025-12-04,MCQE,2758.0,137.15,378259.7,2025-11-23,7
2025-12-04,CCAP,109785.0,3.85,422672.25,2025-12-01,2
2025-12-07,MCQE,2758.0,132.24,364717.92000000004,2025-11-23,7
2025-12-07,CCAP,109785.0,3.9,428161.5,2025-12-01,2
2025-12-08,MCQE,2758.0,132.24,364717.92000000004,2025-11-23,8
2025-12-08,CCAP,109785.0,3.9,428161.5,2025-12-01,3
2025-12-09,MCQE,2758.0,134.5,370951.0,2025-11-23,8
2025-12-09,CCAP,109785.0,3.91,429259.35000000003,2025-12-01,3
2025-12-10,MCQE,2758.0,132.32,364938.56,2025-11-23,9
2025-12-10,CCAP,109785.0,3.98,436944.3,2025-12-01,4
2025-12-10,EFIH,22952.0,18.0,413136.0,2025-12-10,0
2025-12-11,MCQE,2758.0,131.68,363173.44,2025-11-23,10
2025-12-11,CCAP,109785.0,3.95,433650.75,2025-12-01,5
2025-12-11,EFIH,22952.0,18.0,413136.0,2025-12-10,1
2025-12-14,MCQE,2758.0,130.79,360718.82,2025-11-23,11
