date,symbol,holding_name,action,shares,price,value,fee,fixed_fee,bps_fee
2018-08-07,COMI,Commercial International Bank-Egypt (CIB),BUY,11.0,33.686835,370.55518500000005,5.74111037,5.0,0.7411103700000001
2018-08-07,EAST,Eastern Company,BUY,23.0,16.358175,376.238025,5.75247605,5.0,0.75247605
2018-08-07,EGAL,Egypt Aluminum,BUY,12.0,30.245115,362.94138,5.72588276,5.0,0.72588276
2018-08-07,EGCH,Egyptian Chemical Industries (KIMA),BUY,90.0,4.272135,384.49215,5.7689843,5.0,0.7689843
2018-08-07,EMFD,Emaar Misr for Development,BUY,86.0,4.50225,387.19350000000003,5.774387,5.0,0.774387
2018-08-07,ETEL,Telecom Egypt,BUY,27.0,14.027009999999999,378.72927,5.75745854,5.0,0.75745854
2018-08-07,GBCO,GB Corp,BUY,68.0,5.6428199999999995,383.71175999999997,5.7674235199999995,5.0,0.7674235199999999
2018-08-07,HELI,Heliopolis Housing,BUY,40.0,9.48474,379.38960000000003,5.7587792,5.0,0.7587792000000001
2018-08-07,HRHO,EFG Holding,BUY,39.0,9.894945,385.902855,5.77180571,5.0,0.77180571
2018-08-07,ISPH,Ibnsina Pharma,BUY,54.0,7.103549999999999,383.59169999999995,5.7671834,5.0,0.7671834
2018-08-07,JUFO,Juhayna Food Industries,BUY,33.0,11.72586,386.95338000000004,5.77390676,5.0,0.7739067600000001
2018-08-07,MCQE,Misr Cement - Qena,BUY,28.0,13.616805,381.27054,5.76254108,5.0,0.76254108
2018-08-07,OIH,Orascom Investment Holding,BUY,151.0,2.56128,386.75328,5.77350656,5.0,0.7735065600000001
2018-08-07,ORAS,Orascom Construction PLC,BUY,2.0,147.003465,294.00693,5.58801386,5.0,0.58801386
2018-08-07,ORHD,Orascom Development Egypt,BUY,61.0,6.313154999999999,385.10245499999996,5.77020491,5.0,0.7702049099999999
2018-08-07,ORWE,Oriental Weavers,BUY,48.0,8.014005,384.67224,5.76934448,5.0,0.76934448
2018-08-07,PHDC,Palm Hills Development Company,BUY,111.0,3.48174,386.47314,5.77294628,5.0,0.77294628
2018-08-07,RAYA,Raya Holding For Financial Investments,BUY,1291.0,0.30015,387.49364999999995,5.7749873,5.0,0.7749872999999999
2018-08-07,TMGH,T M G Holding,BUY,34.0,11.345669999999998,385.7527799999999,5.77150556,5.0,0.7715055599999998
2018-08-07,VLMR,Egyptian Kuwaiti Holding,BUY,217.0,1.7808899999999999,386.45313,5.77290626,5.0,0.77290626
2018-09-04,ABUK,Abou Kir Fertilizers,BUY,11.0,33.07653,363.84182999999996,5.72768366,5.0,0.72768366
2018-09-04,ADIB,Abu Dhabi Islamic Bank- Egypt,BUY,32.0,12.116055,387.71376,5.77542752,5.0,0.7754275199999999
2018-09-04,AMOC,Alexandria Mineral Oils Company,BUY,34.0,11.30565,384.3921,5.7687842,5.0,0.7687842
2018-09-04,ARCC,Arabian Cement Company,BUY,65.0,5.90295,383.69174999999996,5.7673835,5.0,0.7673834999999999
2018-09-04,BFTH,Beltone Holding,BUY,114.0,3.391695,386.65323,5.77330646,5.0,0.77330646
2018-09-04,CCAP,QALA For Financial Investments,BUY,115.0,3.3516749999999997,385.44262499999996,5.77088525,5.0,0.77088525
2018-09-04,COMI,Commercial International Bank-Egypt (CIB),BUY,11.0,34.527255,379.799805,5.75959961,5.0,0.75959961
2018-09-04,EAST,Eastern Company,BUY,25.0,15.317655,382.941375,5.76588275,5.0,0.7658827500000001
2018-09-04,EGAL,Egypt Aluminum,BUY,13.0,28.11405,365.48265,5.7309653,5.0,0.7309652999999999
2018-09-04,EGCH,Egyptian Chemical Industries (KIMA),BUY,76.0,5.092544999999999,387.03342,5.77406684,5.0,0.7740668399999999
2018-09-04,EMFD,Emaar Misr for Development,BUY,85.0,4.532265,385.242525,5.77048505,5.0,0.77048505
2018-09-04,ETEL,Telecom Egypt,BUY,28.0,13.74687,384.91236,5.76982472,5.0,0.76982472
2018-09-04,GBCO,GB Corp,BUY,65.0,5.96298,387.5937,5.7751874,5.0,0.7751874000000001
2018-09-04,HELI,Heliopolis Housing,BUY,38.0,10.14507,385.51266000000004,5.77102532,5.0,0.7710253200000001
2018-09-04,HRHO,EFG Holding,BUY,38.0,9.98499,379.42962,5.75885924,5.0,0.75885924
2018-09-04,ISPH,Ibnsina Pharma,BUY,55.0,6.96348,382.9914,5.7659828,5.0,0.7659828
2018-09-04,JUFO,Juhayna Food Industries,BUY,32.0,12.096044999999998,387.07343999999995,5.77414688,5.0,0.7741468799999999
2018-09-04,MCQE,Misr Cement - Qena,BUY,29.0,12.96648,376.02792,5.75205584,5.0,0.75205584
2018-09-04,OIH,Orascom Investment Holding,BUY,149.0,2.6013,387.5937,5.7751874,5.0,0.7751874000000001
2018-09-04,ORAS,Orascom Construction PLC,BUY,2.0,146.07299999999998,292.14599999999996,5.584292,5.0,0.5842919999999999
2018-09-04,ORHD,Orascom Development Egypt,BUY,63.0,6.16308,388.27404,5.77654808,5.0,0.7765480800000001
2018-09-04,ORWE,Oriental Weavers,BUY,51.0,7.553774999999999,385.24252499999994,5.77048505,5.0,0.7704850499999999
2018-09-04,PHDC,Palm Hills Development Company,BUY,128.0,3.0215099999999997,386.75327999999996,5.7735065599999995,5.0,0.77350656
2018-09-04,RAYA,Raya Holding For Financial Investments,BUY,1338.0,0.290145,388.21401,5.77642802,5.0,0.77642802
2018-09-04,TMGH,T M G Holding,BUY,33.0,11.605799999999999,382.99139999999994,5.7659828,5.0,0.7659827999999999
2018-09-04,VLMR,Egyptian Kuwaiti Holding,BUY,214.0,1.810905,387.53367,5.77506734,5.0,0.77506734
2018-10-03,ABUK,Abou Kir Fertilizers,BUY,11.0,31.565775,347.223525,5.69444705,5.0,0.69444705
2018-10-03,ADIB,Abu Dhabi Islamic Bank- Egypt,BUY,37.0,9.854925,364.632225,5.7292644500000005,5.0,0.7292644500000001
2018-10-03,AMOC,Alexandria Mineral Oils Company,BUY,35.0,10.50525,367.68375000000003,5.7353675,5.0,0.7353675000000001
2018-10-03,ARCC,Arabian Cement Company,BUY,74.0,5.012504999999999,370.92536999999993,5.74185074,5.0,0.7418507399999998
2018-10-03,BFTH,Beltone Holding,BUY,133.0,2.8013999999999997,372.58619999999996,5.7451723999999995,5.0,0.7451724
2018-10-03,CCAP,QALA For Financial Investments,BUY,115.0,3.2316149999999997,371.635725,5.74327145,5.0,0.74327145
2018-10-03,COMI,Commercial International Bank-Egypt (CIB),BUY,11.0,32.89644,361.86084,5.72372168,5.0,0.72372168
2018-10-03,EAST,Eastern Company,BUY,28.0,13.036514999999998,365.02241999999995,5.73004484,5.0,0.7300448399999999
2018-10-03,EFID,Edita Food Industries (EDITA),BUY,24.0,15.50775,372.186,5.744372,5.0,0.7443719999999999
2018-10-03,EGAL,Egypt Aluminum,BUY,16.0,22.89144,366.26304,5.7325260799999995,5.0,0.73252608
2018-10-03,EGCH,Egyptian Chemical Industries (KIMA),BUY,88.0,4.232115,372.42612,5.74485224,5.0,0.74485224
2018-10-03,EMFD,Emaar Misr for Development,BUY,104.0,3.58179,372.50615999999997,5.74501232,5.0,0.74501232
2018-10-03,ETEL,Telecom Egypt,BUY,32.0,11.58579,370.74528,5.74149056,5.0,0.74149056
2018-10-03,GBCO,GB Corp,BUY,70.0,5.30265,371.1855,5.742371,5.0,0.742371
2018-10-03,HELI,Heliopolis Housing,BUY,51.0,7.18359,366.36309,5.73272618,5.0,0.73272618
2018-10-03,HRHO,EFG Holding,BUY,40.0,9.30465,372.18600000000004,5.744372,5.0,0.744372
2018-10-03,ISPH,Ibnsina Pharma,BUY,64.0,5.802899999999999,371.38559999999995,5.7427712,5.0,0.7427712
2018-10-03,JUFO,Juhayna Food Industries,BUY,40.0,9.314655,372.5862,5.7451724,5.0,0.7451724000000001
2018-10-03,MCQE,Misr Cement - Qena,BUY,32.0,11.335664999999999,362.74127999999996,5.72548256,5.0,0.7254825599999999
2018-10-03,OIH,Orascom Investment Holding,BUY,167.0,2.22111,370.92537,5.74185074,5.0,0.74185074
2018-10-03,ORAS,Orascom Construction PLC,BUY,2.0,127.12353,254.24706,5.50849412,5.0,0.50849412
2018-10-03,ORHD,Orascom Development Egypt,BUY,75.0,4.94247,370.68525,5.7413705,5.0,0.7413705
2018-10-03,ORWE,Oriental Weavers,BUY,58.0,6.32316,366.74327999999997,5.73348656,5.0,0.73348656
2018-10-03,PHDC,Palm Hills Development Company,BUY,153.0,2.42121,370.44513,5.7408902600000005,5.0,0.74089026
2018-10-03,RAYA,Raya Holding For Financial Investments,BUY,1774.0,0.210105,372.72627,5.7454525400000005,5.0,0.74545254
2018-10-03,TMGH,T M G Holding,BUY,33.0,11.205599999999999,369.78479999999996,5.7395696,5.0,0.7395695999999999
2018-10-03,VLMR,Egyptian Kuwaiti Holding,BUY,209.0,1.7808899999999999,372.20601,5.74441202,5.0,0.74441202
2018-11-01,ABUK,Abou Kir Fertilizers,BUY,14.0,27.013499999999997,378.18899999999996,5.756378,5.0,0.756378
2018-11-01,ADIB,Abu Dhabi Islamic Bank- Egypt,BUY,45.0,8.56428,385.3926,5.7707852,5.0,0.7707852000000001
2018-11-01,AMOC,Alexandria Mineral Oils Company,BUY,55.0,6.993495,384.642225,5.76928445,5.0,0.76928445
2018-11-01,ARCC,Arabian Cement Company,BUY,73.0,5.24262,382.71126,5.7654225199999996,5.0,0.76542252
2018-11-01,CCAP,QALA For Financial Investments,BUY,104.0,3.72186,387.07344,5.77414688,5.0,0.77414688
2018-11-01,COMI,Commercial International Bank-Egypt (CIB),BUY,12.0,32.036010000000005,384.43212000000005,5.76886424,5.0,0.7688642400000001
2018-11-01,EAST,Eastern Company,BUY,32.0,11.96598,382.91136,5.76582272,5.0,0.7658227200000001
2018-11-01,EFID,Edita Food Industries (EDITA),BUY,28.0,13.8069,386.5932,5.7731864,5.0,0.7731864
2018-11-01,EGAL,Egypt Aluminum,BUY,16.0,23.961975,383.3916,5.7667832,5.0,0.7667832
2018-11-01,EGCH,Egyptian Chemical Industries (KIMA),BUY,89.0,4.332165,385.562685,5.77112537,5.0,0.77112537
2018-11-01,EMFD,Emaar Misr for Development,BUY,123.0,3.1315649999999997,385.18249499999996,5.77036499,5.0,0.7703649899999999
2018-11-01,ETEL,Telecom Egypt,BUY,36.0,10.555275,379.9899,5.7599798,5.0,0.7599798
2018-11-01,GBCO,GB Corp,BUY,74.0,5.2026,384.99240000000003,5.7699848,5.0,0.7699848
2018-11-01,HELI,Heliopolis Housing,BUY,64.0,5.98299,382.91136,5.76582272,5.0,0.7658227200000001
2018-11-01,HRHO,EFG Holding,BUY,49.0,7.883939999999999,386.31305999999995,5.77262612,5.0,0.77262612
2018-11-01,ISPH,Ibnsina Pharma,BUY,60.0,6.3931949999999995,383.59169999999995,5.7671834,5.0,0.7671834
2018-11-01,JUFO,Juhayna Food Industries,BUY,40.0,9.6048,384.19199999999995,5.768384,5.0,0.768384
2018-11-01,MCQE,Misr Cement - Qena,BUY,38.0,10.015004999999999,380.57018999999997,5.76114038,5.0,0.76114038
2018-11-01,OIH,Orascom Investment Holding,BUY,181.0,2.131065,385.722765,5.77144553,5.0,0.7714455299999999
2018-11-01,ORAS,Orascom Construction PLC,BUY,3.0,116.4582,349.3746,5.6987492,5.0,0.6987492
2018-11-01,ORHD,Orascom Development Egypt,BUY,74.0,5.232615,387.21351,5.77442702,5.0,0.77442702
2018-11-01,ORWE,Oriental Weavers,BUY,63.0,6.10305,384.49215,5.7689843,5.0,0.7689843
2018-11-01,PHDC,Palm Hills Development Company,BUY,164.0,2.351175,385.5927,5.7711854,5.0,0.7711854
2018-11-01,RAYA,Raya Holding For Financial Investments,BUY,2038.0,0.190095,387.41360999999995,5.77482722,5.0,0.7748272199999999
2018-11-01,TMGH,T M G Holding,BUY,41.0,9.28464,380.67024,5.76134048,5.0,0.76134048
2018-11-01,VLMR,Egyptian Kuwaiti Holding,BUY,226.0,1.7108549999999998,386.65322999999995,5.77330646,5.0,0.7733064599999999
2018-12-03,ABUK,Abou Kir Fertilizers,BUY,13.0,26.723354999999998,347.40361499999995,5.69480723,5.0,0.6948072299999999
2018-12-03,ADIB,Abu Dhabi Islamic Bank- Egypt,BUY,47.0,7.793895,366.313065,5.73262613,5.0,0.73262613
2018-12-03,AMOC,Alexandria Mineral Oils Company,BUY,57.0,6.473234999999999,368.97439499999996,5.73794879,5.0,0.7379487899999999
2018-12-03,ARCC,Arabian Cement Company,BUY,67.0,5.452725,365.332575,5.73066515,5.0,0.7306651500000001
2018-12-03,BFTH,Beltone Holding,BUY,164.0,2.24112,367.54368,5.73508736,5.0,0.73508736
2018-12-03,CCAP,QALA For Financial Investments,BUY,95.0,3.8819399999999997,368.7843,5.7375685999999995,5.0,0.7375685999999999
2018-12-03,COMI,Commercial International Bank-Egypt (CIB),BUY,12.0,29.31465,351.7758,5.7035516,5.0,0.7035516
2018-12-03,EAST,Eastern Company,BUY,26.0,13.736865,357.15849,5.7143169799999995,5.0,0.71431698
2018-12-03,EFID,Edita Food Industries (EDITA),BUY,26.0,14.007,364.182,5.728364,5.0,0.728364
2018-12-03,EGAL,Egypt Aluminum,BUY,15.0,23.081535,346.223025,5.69244605,5.0,0.69244605
2018-12-03,EGCH,Egyptian Chemical Industries (KIMA),BUY,65.0,5.622809999999999,365.48265,5.7309653,5.0,0.7309652999999999
2018-12-03,EMFD,Emaar Misr for Development,BUY,119.0,3.0915449999999995,367.893855,5.73578771,5.0,0.73578771
2018-12-03,ETEL,Telecom Egypt,BUY,30.0,11.975985,359.27955,5.7185591,5.0,0.7185591
2018-12-03,GBCO,GB Corp,BUY,72.0,5.06253,364.50216,5.72900432,5.0,0.72900432
2018-12-03,HELI,Heliopolis Housing,BUY,64.0,5.692845,364.34208,5.72868416,5.0,0.72868416
2018-12-03,HRHO,EFG Holding,BUY,46.0,8.024009999999999,369.10445999999996,5.73820892,5.0,0.7382089199999999
2018-12-03,ISPH,Ibnsina Pharma,BUY,56.0,6.513254999999999,364.74227999999994,5.7294845599999995,5.0,0.7294845599999998
2018-12-03,JUFO,Juhayna Food Industries,BUY,33.0,10.995495,362.851335,5.72570267,5.0,0.72570267
2018-12-03,MCQE,Misr Cement - Qena,BUY,33.0,11.155574999999999,368.13397499999996,5.73626795,5.0,0.7362679499999999
2018-12-03,OIH,Orascom Investment Holding,BUY,170.0,2.1710849999999997,369.08444999999995,5.7381689,5.0,0.7381688999999999
2018-12-03,ORAS,Orascom Construction PLC,BUY,3.0,113.10652499999999,339.319575,5.67863915,5.0,0.67863915
2018-12-03,ORHD,Orascom Development Egypt,BUY,59.0,6.2031,365.98290000000003,5.7319658,5.0,0.7319658000000001
2018-12-03,ORWE,Oriental Weavers,BUY,54.0,6.833415,369.00440999999995,5.73800882,5.0,0.7380088199999999
2018-12-03,PHDC,Palm Hills Development Company,BUY,149.0,2.46123,366.72327,5.73344654,5.0,0.7334465400000001
2018-12-03,RAYA,Raya Holding For Financial Investments,BUY,1677.0,0.22011,369.12447,5.73824894,5.0,0.73824894
2018-12-03,TMGH,T M G Holding,BUY,38.0,9.56478,363.46164000000005,5.72692328,5.0,0.7269232800000001
2018-12-03,VLMR,Egyptian Kuwaiti Holding,BUY,222.0,1.6608299999999998,368.70426,5.73740852,5.0,0.73740852
2019-01-06,ABUK,Abou Kir Fertilizers,BUY,17.0,23.161574999999996,393.7467749999999,5.78749355,5.0,0.7874935499999998
2019-01-06,ADIB,Abu Dhabi Islamic Bank- Egypt,BUY,48.0,8.204099999999999,393.79679999999996,5.7875936,5.0,0.7875935999999999
2019-01-06,AMOC,Alexandria Mineral Oils Company,BUY,61.0,6.48324,395.47764,5.79095528,5.0,0.79095528
2019-01-06,ARCC,Arabian Cement Company,BUY,79.0,5.04252,398.35907999999995,5.79671816,5.0,0.79671816
2019-01-06,BFTH,Beltone Holding,BUY,180.0,2.22111,399.7998,5.7995996000000005,5.0,0.7995996000000001
2019-01-06,CCAP,QALA For Financial Investments,BUY,108.0,3.68184,397.63872,5.79527744,5.0,0.79527744
2019-01-06,COMI,Commercial International Bank-Egypt (CIB),BUY,13.0,30.43521,395.65773,5.79131546,5.0,0.7913154600000001
2019-01-06,EAST,Eastern Company,BUY,32.0,12.376184999999998,396.03791999999993,5.79207584,5.0,0.7920758399999999
2019-01-06,EGAL,Egypt Aluminum,BUY,17.0,22.97148,390.51516,5.78103032,5.0,0.78103032
2019-01-06,EGCH,Egyptian Chemical Industries (KIMA),BUY,70.0,5.692845,398.49915,5.7969983,5.0,0.7969982999999999
2019-01-06,EMFD,Emaar Misr for Development,BUY,121.0,3.291645,398.289045,5.79657809,5.0,0.79657809
2019-01-06,ETEL,Telecom Egypt,BUY,31.0,12.626309999999998,391.41560999999996,5.78283122,5.0,0.7828312199999999
2019-01-06,GBCO,GB Corp,BUY,76.0,5.212605,396.15798,5.79231596,5.0,0.79231596
2019-01-06,HELI,Heliopolis Housing,BUY,65.0,6.093044999999999,396.04792499999996,5.79209585,5.0,0.7920958499999999
2019-01-06,HRHO,EFG Holding,BUY,47.0,8.44422,396.87834,5.7937566799999995,5.0,0.79375668
2019-01-06,ISPH,Ibnsina Pharma,BUY,60.0,6.653325,399.1995,5.798399,5.0,0.798399
2019-01-06,MCQE,Misr Cement - Qena,BUY,38.0,10.315155,391.97589000000005,5.78395178,5.0,0.7839517800000001
2019-01-06,OIH,Orascom Investment Holding,BUY,181.0,2.211105,400.21000499999997,5.80042001,5.0,0.80042001
2019-01-06,ORAS,Orascom Construction PLC,BUY,3.0,115.867905,347.60371499999997,5.69520743,5.0,0.69520743
2019-01-06,ORHD,Orascom Development Egypt,BUY,54.0,7.333665,396.01791,5.79203582,5.0,0.79203582
2019-01-06,ORWE,Oriental Weavers,BUY,54.0,7.333665,396.01791,5.79203582,5.0,0.79203582
2019-01-06,PHDC,Palm Hills Development Company,BUY,179.0,2.231115,399.369585,5.79873917,5.0,0.7987391699999999
2019-01-06,RAYA,Raya Holding For Financial Investments,BUY,1483.0,0.270135,400.610205,5.80122041,5.0,0.80122041
2019-01-06,TMGH,T M G Holding,BUY,38.0,10.315155,391.97589000000005,5.78395178,5.0,0.7839517800000001
2019-01-06,VLMR,Egyptian Kuwaiti Holding,BUY,241.0,1.6608299999999998,400.26003,5.80052006,5.0,0.80052006
2019-02-05,ABUK,Abou Kir Fertilizers,BUY,16.0,23.31165,372.9864,5.7459728,5.0,0.7459728
2019-02-05,ADIB,Abu Dhabi Islamic Bank- Egypt,BUY,48.0,7.8739349999999995,377.94888,5.75589776,5.0,0.75589776
2019-02-05,AMOC,Alexandria Mineral Oils Company,BUY,65.0,5.832915,379.139475,5.75827895,5.0,0.75827895
2019-02-05,ARCC,Arabian Cement Company,BUY,75.0,5.132565,384.94237499999997,5.76988475,5.0,0.76988475
2019-02-05,BFTH,Beltone Holding,BUY,157.0,2.44122,383.27154,5.76654308,5.0,0.76654308
2019-02-05,CCAP,QALA For Financial Investments,BUY,102.0,3.7618799999999997,383.71175999999997,5.7674235199999995,5.0,0.7674235199999999
2019-02-05,COMI,Commercial International Bank-Egypt (CIB),BUY,11.0,34.347165,377.818815,5.75563763,5.0,0.75563763
2019-02-05,EAST,Eastern Company,BUY,31.0,12.216105,378.699255,5.75739851,5.0,0.75739851
2019-02-05,EGAL,Egypt Aluminum,BUY,16.0,23.921955,382.75128,5.76550256,5.0,0.76550256
2019-02-05,EGCH,Egyptian Chemical Industries (KIMA),BUY,63.0,6.023009999999999,379.44962999999996,5.75889926,5.0,0.75889926
2019-02-05,EMFD,Emaar Misr for Development,BUY,108.0,3.5417699999999996,382.51115999999996,5.76502232,5.0,0.7650223199999999
2019-02-05,ETEL,Telecom Egypt,BUY,26.0,14.577285,379.00941,5.75801882,5.0,0.75801882
2019-02-05,GBCO,GB Corp,BUY,75.0,5.08254,381.1905,5.7623809999999995,5.0,0.762381
2019-02-05,HELI,Heliopolis Housing,BUY,57.0,6.72336,383.23152,5.76646304,5.0,0.76646304
2019-02-05,HRHO,EFG Holding,BUY,41.0,9.344669999999999,383.13147,5.76626294,5.0,0.76626294
2019-02-05,ISPH,Ibnsina Pharma,BUY,53.0,7.193595,381.260535,5.76252107,5.0,0.76252107
2019-02-05,JUFO,Juhayna Food Industries,BUY,32.0,11.995994999999999,383.87183999999996,5.76774368,5.0,0.7677436799999999
2019-02-05,MCQE,Misr Cement - Qena,BUY,36.0,10.64532,383.23152,5.76646304,5.0,0.76646304
2019-02-05,OIH,Orascom Investment Holding,BUY,162.0,2.371185,384.13197,5.76826394,5.0,0.7682639400000001
2019-02-05,ORAS,Orascom Construction PLC,BUY,3.0,110.07500999999999,330.22502999999995,5.66045006,5.0,0.66045006
2019-02-05,ORHD,Orascom Development Egypt,BUY,51.0,7.46373,380.65023,5.76130046,5.0,0.7613004600000001
2019-02-05,ORWE,Oriental Weavers,BUY,52.0,7.36368,382.91136,5.76582272,5.0,0.7658227200000001
2019-02-05,PHDC,Palm Hills Development Company,BUY,161.0,2.3811899999999997,383.37158999999997,5.76674318,5.0,0.76674318
2019-02-05,RAYA,Raya Holding For Financial Investments,BUY,1479.0,0.26013,384.73226999999997,5.7694645399999995,5.0,0.76946454
2019-02-05,TMGH,T M G Holding,BUY,34.0,11.075535,376.56819,5.75313638,5.0,0.75313638
2019-02-05,VLMR,Egyptian Kuwaiti Holding,BUY,197.0,1.950975,384.34207499999997,5.76868415,5.0,0.7686841499999999
2019-04-17,ABUK,Abou Kir Fertilizers,BUY,14.0,26.923454999999997,376.92837,5.75385674,5.0,0.7538567399999999
2019-04-17,ADIB,Abu Dhabi Islamic Bank- Egypt,BUY,48.0,7.94397,381.31056,5.76262112,5.0,0.76262112
2019-04-17,AMOC,Alexandria Mineral Oils Company,BUY,62.0,6.10305,378.3891,5.7567782,5.0,0.7567782
2019-04-17,ARCC,Arabian Cement Company,BUY,74.0,5.182589999999999,383.51165999999995,5.76702332,5.0,0.76702332
2019-04-17,BFTH,Beltone Holding,BUY,180.0,2.131065,383.5917,5.7671834,5.0,0.7671834000000001
2019-04-17,CCAP,QALA For Financial Investments,BUY,103.0,3.70185,381.29055,5.7625811,5.0,0.7625811
2019-04-17,COMI,Commercial International Bank-Egypt (CIB),BUY,10.0,36.908445,369.08445,5.7381689,5.0,0.7381689
2019-04-17,EAST,Eastern Company,BUY,27.0,13.74687,371.16549,5.74233098,5.0,0.74233098
2019-04-17,EFID,Edita Food Industries (EDITA),BUY,19.0,19.699845,374.297055,5.74859411,5.0,0.74859411
2019-04-17,EGAL,Egypt Aluminum,BUY,21.0,18.059025,379.23952499999996,5.75847905,5.0,0.7584790499999999
2019-04-17,EGCH,Egyptian Chemical Industries (KIMA),BUY,76.0,5.052524999999999,383.99189999999993,5.7679838,5.0,0.7679837999999999
2019-04-17,EMFD,Emaar Misr for Development,BUY,109.0,3.5117549999999995,382.78129499999994,5.76556259,5.0,0.7655625899999999
2019-04-17,ETEL,Telecom Egypt,BUY,26.0,14.36718,373.54668,5.74709336,5.0,0.7470933599999999
2019-04-17,GBCO,GB Corp,BUY,84.0,4.552275,382.3911,5.7647822,5.0,0.7647822
2019-04-17,HELI,Heliopolis Housing,BUY,42.0,8.944469999999999,375.66774,5.75133548,5.0,0.75133548
2019-04-17,HRHO,EFG Holding,BUY,41.0,9.18459,376.56819,5.75313638,5.0,0.75313638
2019-04-17,ISPH,Ibnsina Pharma,BUY,47.0,8.014005,376.65823499999993,5.75331647,5.0,0.7533164699999999
2019-04-17,JUFO,Juhayna Food Industries,BUY,29.0,12.98649,376.60821,5.75321642,5.0,0.75321642
2019-04-17,MCQE,Misr Cement - Qena,BUY,40.0,9.4047,376.188,5.752376,5.0,0.752376
2019-04-17,OIH,Orascom Investment Holding,BUY,177.0,2.16108,382.51116,5.76502232,5.0,0.76502232
2019-04-17,ORAS,Orascom Construction PLC,BUY,3.0,101.300625,303.901875,5.60780375,5.0,0.6078037500000001
2019-04-17,ORHD,Orascom Development Egypt,BUY,54.0,7.023509999999999,379.26953999999995,5.75853908,5.0,0.7585390799999999
2019-04-17,ORWE,Oriental Weavers,BUY,48.0,7.94397,381.31056,5.76262112,5.0,0.76262112
2019-04-17,PHDC,Palm Hills Development Company,BUY,151.0,2.54127,383.73177,5.76746354,5.0,0.7674635399999999
2019-04-17,TMGH,T M G Holding,BUY,32.0,11.8059,377.7888,5.7555776,5.0,0.7555776
2019-04-17,VLMR,Egyptian Kuwaiti Holding,BUY,180.0,2.131065,383.5917,5.7671834,5.0,0.7671834000000001
2019-05-21,ABUK,Abou Kir Fertilizers,BUY,15.0,24.102044999999997,361.530675,5.72306135,5.0,0.7230613499999999
2019-05-21,ADIB,Abu Dhabi Islamic Bank- Egypt,BUY,46.0,8.024009999999999,369.10445999999996,5.73820892,5.0,0.7382089199999999
2019-05-21,AMOC,Alexandria Mineral Oils Company,BUY,96.0,3.8719349999999997,371.70575999999994,5.7434115199999995,5.0,0.7434115199999999
