date,core_satellite_equity,static_top10_dca_equity,annual_top10_dca_equity,etf_dca_equity,etf_buy_hold_norm
2025-07-13,2245288.7632096205,2772635.49620558,2778788.643470171,2034440.45084849,2.473856209150327
2025-07-14,2241887.19320962,2794350.70447989,2800447.563470171,2021002.95084849,2.457516339869281
2025-07-15,2269278.4732096205,2842608.76447989,2797041.4134701705,2060777.9508484902,2.5058823529411764
2025-07-16,2269749.57320962,2835717.86447989,2767774.953470171,2073140.45084849,2.5209150326797385
2025-07-17,2255012.6832096204,2867844.39447989,2784656.203470171,2045727.9508484902,2.4875816993464053
2025-07-20,2293192.3132096203,2895426.74447989,2865907.873470171,2066690.4508484902,2.5130718954248366
2025-07-21,2309993.2932096203,2845740.9644798907,2815911.1434701704,2110227.95084849,2.5660130718954246
2025-07-22,2296376.7232096205,2804126.32447989,2832673.9334701705,2084427.95084849,2.534640522875817
2025-07-23,2286169.9132096204,2821738.9944798904,2842645.123470171,2066152.9508484898,2.5124183006535947
2025-07-27,2305770.2032096204,2833014.49447989,2866994.8634701706,2083890.4508484902,2.533986928104575
2025-07-28,2297791.3032096205,2782848.3144798903,2848324.36347017,2080127.9508484902,2.5294117647058822
2025-07-29,2304507.8932096204,2804640.46447989,2865074.9834701703,2082815.45084849,2.5326797385620914
2025-07-30,2337650.62320962,2789405.00447989,2984958.703470171,2081202.95084849,2.530718954248366
2025-07-31,2349118.70320962,2836851.05447989,3057419.353470171,2068302.9508484898,2.5150326797385616
2025-08-03,2383758.5951041207,2845190.12030011,3105485.95677331,2097594.7200721703,2.5385620915032683
2025-08-04,2382448.39510412,2879087.28085235,3092778.77092307,2100835.08007217,2.542483660130719
2025-08-05,2415704.1351041202,2914858.24936577,3086596.536277231,2149980.5400721706,2.6019607843137256
2025-08-06,2406185.61510412,2900239.3330012304,3029096.61451053,2159701.62007217,2.6137254901960785
2025-08-07,2424620.0651041204,2920825.6617427296,3058515.894510531,2173743.18007217,2.630718954248366
2025-08-10,2452225.2951041204,2954346.80230996,3098509.951968521,2196425.7000721702,2.6581699346405228
2025-08-11,2460062.43510412,2943255.37728295,3084140.491968521,2213167.56007217,2.6784313725490194
2025-08-12,2451988.87510412,2949966.25388159,3086904.2419685205,2200746.18007217,2.6633986928104574
2025-08-13,2455598.84510412,2899977.18213089,3085883.21196852,2206146.7800721703,2.6699346405228757
2025-08-14,2442841.5451041204,2901710.57213089,3108741.0919685205,2179143.7800721703,2.6372549019607843
2025-08-17,2444196.32510412,2913225.22213089,3110855.8719685203,2180223.90007217,2.6385620915032675
2025-08-18,2488861.9851041203,2923732.8421308906,3207778.2819685205,2203986.5400721706,2.6673202614379083
2025-08-19,2483668.3851041202,2934210.8521308904,3212608.9719685204,2194805.52007217,2.6562091503267973
2025-08-20,2481597.3351041204,2875144.22213089,3163267.0619685203,2211547.3800721704,2.6764705882352944
2025-08-21,2455909.5651041204,2882961.21213089,3128661.801968521,2189404.92007217,2.649673202614379
2025-08-24,2469916.63510412,2883351.3521308904,3195151.1119685206,2182384.14007217,2.641176470588235
2025-08-25,2490702.9551041205,2865073.63213089,3185653.0519685205,2215327.8000721703,2.681045751633987
2025-08-26,2452424.6951041203,2851331.01213089,3105578.0519685205,2193725.40007217,2.6549019607843136
2025-08-27,2450087.24510412,2850746.46213089,3106867.12196852,2189944.98007217,2.650326797385621
2025-08-28,2451282.8151041204,2880633.61213089,3121995.3319685203,2185624.50007217,2.645098039215686
2025-08-31,2422007.1851041205,2822748.5621308903,3023427.7019685204,2184004.32007217,2.6431372549019607
2025-09-01,2421649.5027919305,2848291.01191473,3051521.6757619204,2172312.80486807,2.6169934640522876
2025-09-02,2412441.5327919303,2831850.50033211,3042213.6005358803,2163089.7948680697,2.605882352941176
2025-09-03,2395334.5727919303,2782670.01084532,2982197.3703698204,2163089.7948680697,2.605882352941176
2025-09-07,2363380.6727919304,2781135.81361343,2954341.410603921,2129452.93486807,2.5653594771241828
2025-09-08,2348745.41279193,2760116.89163364,2927480.7606039206,2119687.39486807,2.55359477124183
2025-09-09,2368351.29279193,2756509.58985793,2974384.5906039206,2128367.87486807,2.564052287581699
2025-09-10,2359791.5127919307,2765512.01985793,2976960.40060392,2115347.15486807,2.5483660130718953
2025-09-11,2380038.8627919303,2799036.34985793,3004633.450603921,2132708.11486807,2.569281045751634
2025-09-14,2396150.29279193,2796030.83985793,3020480.3306039204,2148984.01486807,2.5888888888888886
2025-09-15,2399597.60279193,2763893.14985793,3006764.8806039207,2159292.0848680697,2.6013071895424833
2025-09-16,2386600.0927919303,2746555.28985793,2953061.4306039205,2162547.26486807,2.6052287581699343
2025-09-17,2372752.7527919305,2766653.8098579296,2954774.830603921,2142473.65486807,2.581045751633987
2025-09-18,2382076.0527919303,2785673.14985793,2967224.5506039206,2150611.6048680698,2.5908496732026145
2025-09-21,2403292.2827919303,2770364.68985793,2976513.4906039205,2176653.0448680697,2.622222222222222
2025-09-22,2398024.6427919306,2780952.3398579294,2981083.6206039204,2167430.03486807,2.611111111111111
2025-09-23,2393653.9627919304,2768183.42985793,2971222.060603921,2165259.91486807,2.6084967320261434
2025-09-24,2424851.01279193,2797451.80985793,2980160.5906039206,2205407.1348680696,2.656862745098039
2025-09-25,2432892.2027919306,2792119.03985793,2996101.310603921,2210289.90486807,2.6627450980392156
2025-09-28,2423270.3027919307,2810097.2798579303,3004443.2906039204,2193471.47486807,2.642483660130719
2025-09-29,2438586.2227919307,2833808.98985793,3054068.030603921,2195099.0648680697,2.6444444444444444
2025-09-30,2464806.83279193,2843168.38985793,3041457.900603921,2236873.87486807,2.694771241830065
2025-10-01,2483585.8243362904,2856342.72670558,3043012.8674575104,2262618.4594729003,2.7137254901960786
2025-10-02,2491236.1143362904,2865564.8407632206,3053507.5489061503,2269157.7394729,2.7215686274509805
2025-10-05,2503547.2043362902,2903163.08829624,3107635.282734701,2264798.2194729,2.716339869281046
2025-10-06,2526294.2243362903,2885717.12938468,3113928.1624686006,2294224.9794729,2.7516339869281046
2025-10-07,2531960.34433629,2901854.2923778794,3125685.4521524804,2297494.6194729,2.755555555555555
2025-10-08,2536102.14433629,2916364.9790225397,3149781.65364508,2293680.0394729,2.7509803921568627
2025-10-09,2536102.14433629,2916364.9790225397,3149781.65364508,2293680.0394729,2.7509803921568627
2025-10-12,2604188.15433629,2942680.35547112,3374816.0736450804,2299129.4394729,2.7575163398692806
2025-10-13,2593195.12433629,2971603.5836954103,3362577.1136450805,2288775.5794729,2.7450980392156863
2025-10-14,2598033.89433629,2973015.9136954104,3326263.3436450805,2310028.2394729,2.7705882352941176
2025-10-15,2609650.88433629,2959730.9536954104,3356057.44364508,2314387.7594729,2.775816993464052
2025-10-16,2617814.42433629,2959730.9536954104,3356057.44364508,2325831.4994729,2.7895424836601306
2025-10-19,2626366.7043362902,2959730.9536954104,3356057.44364508,2337820.1794729,2.803921568627451
2025-10-20,2641060.98433629,3055957.96369541,3398293.9736450803,2341634.7594729,2.8084967320261436
2025-10-21,2639688.06433629,3041724.67369541,3383885.1236450803,2345449.3394728997,2.8130718954248364
2025-10-22,2638167.90433629,3068050.0436954102,3420975.8436450805,2328556.1994728995,2.7928104575163397
2025-10-23,2637779.16433629,3068050.0436954102,3420975.8436450805,2328011.2594729,2.792156862745098
2025-10-26,2691799.3043362903,3153325.6436954103,3559931.5536450804,2348174.0394729,2.816339869281046
2025-10-27,2687919.68433629,3115808.1636954104,3516157.203645081,2360162.7194729,2.830718954248366
2025-10-28,2691604.6943362905,3135590.2636954105,3523659.3936450803,2362342.4794729,2.8333333333333335
2025-10-29,2676721.48433629,3183239.7236954104,3560316.5536450804,2326921.3794729,2.7908496732026142
2025-10-30,2703191.24433629,3179025.7936954107,3552285.82364508,2367246.9394729,2.8392156862745095
2025-11-02,2700690.5850803703,3177590.50374131,3511973.7631787406,2379853.6462576003,2.842483660130719
2025-11-03,2711704.25508037,3229643.7364114,3579397.8270323407,2368362.2362576,2.8287581699346407
2025-11-04,2741711.6650803704,3266987.23709669,3600983.2997314404,2401742.0462576,2.868627450980392
2025-11-05,2773885.2450803705,3275661.43122835,3587779.92393813,2452085.3662576005,2.9287581699346403
2025-11-06,2775373.1050803703,3282132.8297157497,3591929.4679197306,2452632.5762576004,2.929411764705882
2025-11-09,2862318.0750803705,3377616.0421587303,3712332.097211451,2526505.9262576005,3.0176470588235293
2025-11-10,2840153.4350803704,3337095.5681781396,3678401.167211451,2508995.2062576003,2.996732026143791
2025-11-11,2858425.1950803706,3289161.39467674,3691471.547211451,2529241.9762576004,3.0209150326797385
2025-11-12,2902386.7950803703,3279058.8029260403,3912301.7072114507,2502428.6862576,2.9888888888888885
2025-11-13,2926454.77508037,3286328.49292604,4003199.347211451,2499692.6362576,2.98562091503268
2025-11-16,2948441.34508037,3351649.35292604,4019029.467211451,2524317.0862576,3.015032679738562
2025-11-17,2994196.59508037,3311212.84292604,4032692.5372114503,2582868.5562576004,3.084967320261438
2025-11-18,2939978.50508037,3267402.13292604,3921841.2872114507,2551130.3762576003,3.0470588235294116
2025-11-19,2935355.6250803703,3262876.59292604,3980640.7772114505,2521033.8262576004,3.011111111111111
2025-11-20,2948467.59508037,3215464.3529260396,4037189.6472114506,2516656.1462576003,3.0058823529411764
2025-11-23,2980209.97508037,3223253.8529260405,4077305.007211451,2545111.0662576,3.0398692810457515
2025-11-24,2941069.22508037,3187509.50292604,4004057.9172114506,2519392.1962576,3.0091503267973856
2025-11-25,2935604.60508037,3187509.50292604,4004057.9172114506,2511731.2562576,2.9999999999999996
2025-11-26,2891850.9950803705,3150548.9629260404,3850923.067211451,2511731.2562576,2.9999999999999996
2025-11-27,2906805.30508037,3190978.2729260405,3951323.8972114506,2492578.9062576,2.9771241830065356
2025-11-30,2935464.6650803704,3290908.522926041,3967182.2172114505,2526505.9262576005,3.0176470588235293
2025-12-01,2940065.0070769303,3301368.3196396697,3946085.8387049804,2541418.8182784,3.023529411764706
2025-12-02,2936146.60707693,3301368.3196396697,3946085.8387049804,2535925.1182784,3.016993464052287
2025-12-03,2962593.7270769305,3319330.10315408,3959187.8278396507,2567788.5782784,3.0549019607843135
2025-12-04,2979834.68707693,3319330.10315408,3959187.8278396507,2591960.8582784003,3.083660130718954
2025-12-07,2996379.5470769303,3335967.5917705297,3968099.14474742,2611738.1782784,3.1071895424836597
2025-12-08,2983840.6670769304,3335967.5917705297,3968099.14474742,2594158.3382784002,3.0862745098039213
2025-12-09,2996415.6170769306,3314051.3351678904,3980347.3447474204,2606793.8482784005,3.1013071895424837
2025-12-10,2994793.2770769307,3329745.84014088,3969219.44474742,2608991.3282784,3.103921568627451
2025-12-11,2999225.5870769303,3337576.18683956,3944699.1247474207,2624923.0582784,3.122875816993464
2025-12-14,3007305.5270769303,3339582.16516389,3927558.9447474205,2643052.2682784,3.1444444444444444
2025-12-15,3009840.57707693,3388349.05516389,3916014.514747421,2651292.8182784,3.154248366013072
2025-12-16,2993594.5270769307,3370224.7151638903,3885073.4247474205,2640854.7882784,3.141830065359477
2025-12-17,2986072.60707693,3342693.57516389,3936831.7547474205,2609540.6982784,3.104575163398693
2025-12-18,2969337.21707693,3355202.67516389,3887879.4447474205,2605695.1082784003,3.0999999999999996
2025-12-21,2937715.21707693,3407725.3951638904,3903615.4739891207,2555153.0682784,3.0398692810457515
2025-12-22,2972186.7470769305,3414392.97516389,3933603.953989121,2591411.4882784,3.0830065359477126
2025-12-23,2978515.9070769306,3421920.30516389,3985862.3139891205,2579325.3482784005,3.0686274509803924
2025-12-24,2988667.4770769305,3399062.0751638897,3996552.723989121,2589214.0082784,3.0803921568627453
2025-12-25,2989715.06707693,3396695.39516389,3996226.8839891204,2590862.1182784,3.0823529411764703
2025-12-28,3027082.6270769304,3435125.91516389,4128426.97398912,2590312.7482784,3.0816993464052285
2025-12-29,3051092.30707693,3434793.6251638904,4183581.1439891206,2601849.5182784,3.095424836601307
2025-12-30,3043221.7570769303,3443582.85516389,4150550.3139891205,2604046.9982784,3.098039215686274
2025-12-31,3091337.38707693,3499161.99516389,4282021.293989121,2618879.9882784,3.115686274509804
2026-01-04,3078543.5969400806,3489524.0535741597,4312143.88658246,2599559.5282944,3.0810457516339866
2026-01-05,3052682.126940081,3489524.0535741597,4312143.88658246,2568126.8782944,3.0437908496732025
2026-01-06,3081490.35694008,3584393.75840711,4359008.58658246,2590736.3282943997,3.0705882352941174
2026-01-08,3087369.9469400803,3518350.13396434,4317281.186582461,2608934.1782944,3.092156862745098
2026-01-11,3132920.63694008,3581783.2068745103,4403517.826582461,2641469.7282944,3.130718954248366
2026-01-12,3150857.0669400804,3543922.9259411404,4342146.626582461,2679519.7782944003,3.1758169934640526
2026-01-13,3192525.1269400804,3526923.4774377397,4312697.406582461,2737973.4782944,3.245098039215686
2026-01-14,3128263.10694008,3452714.99073506,4209360.6265824605,2687240.0782943997,3.1849673202614377
2026-01-15,3146936.6769400807,3391129.5673336997,4159720.416582461,2723084.3282944,3.227450980392157
2026-01-18,3205988.5469400804,3489553.53565803,4272474.926582461,2764994.5282944,3.277124183006536
2026-01-19,3273314.89694008,3604798.9639573502,4448223.50658246,2800287.3282944,3.318954248366013
2026-01-20,3356643.0869400804,3620459.14395735,4499610.186582461,2887967.8782944,3.422875816993464
2026-01-21,3329344.71694008,3592102.98395735,4513763.476582461,2851020.7282944,3.3790849673202614
2026-01-22,3388873.9369400805,3616185.5739573506,4495452.776582461,2928223.7282944,3.4705882352941178
2026-01-25,3411820.4369400805,3662038.1439573504,4484150.286582461,2959104.9282943998,3.5071895424836597
2026-01-26,3445081.19694008,3693302.9939573505,4561864.306582461,2978957.1282944004,3.530718954248366
2026-01-27,3520482.7969400804,3687456.4639573502,4526861.46658246,3079872.4782944,3.650326797385621
2026-01-28,3424918.2369400803,3646322.78395735,4446422.146582461,2985023.0782944,3.537908496732026
2026-02-01,3435714.10894573,3701706.3790372903,4488054.118363061,2987598.942344,3.5294117647058822
2026-02-02,3416257.14894573,3719150.7871715594,4469755.18282886,2968788.442344,3.5071895424836597
2026-02-03,3547753.7289457303,3779159.02515476,4622137.769411501,3088290.442344,3.6483660130718953
2026-02-04,3575696.9789457303,3828530.33989066,4648055.582517751,3115399.692344,3.680392156862745
2026-02-05,3569724.2689457303,3768773.9386071498,4628976.10599915,3113186.692344,3.6777777777777776
2026-02-08,3631336.6889457298,3782342.1916043498,4750844.885999151,3155786.942344,3.7281045751633983
2026-02-09,3665440.95894573,3819240.8862772197,4821796.08599915,3178470.192344,3.7549019607843137
2026-02-10,3677295.11894573,3800821.8027258003,4834433.15599915,3189535.192344,3.7679738562091503
2026-02-11,3629861.1089457297,3783925.04095009,4779619.73599915,3146381.692344,3.7169934640522873
2026-02-12,3658571.08894573,3798891.5409500897,4811133.70599915,3172937.692344,3.7483660130718954
2026-02-15,3761300.69894573,3843316.0809500897,5090362.595999151,3223836.692344,3.808496732026144
2026-02-16,3769845.41894573,3766598.44095009,4933256.36599915,3275842.192344,3.869934640522876
2026-02-17,3728274.08894573,3823360.67095009,4984656.22599915,3211665.192344,3.7941176470588234
2026-02-18,3801900.9989457303,3854662.25095009,5061575.005999151,3280821.442344,3.875816993464052
2026-02-19,3688136.1889457298,3760550.37095009,4892490.93599915,3187322.192344,3.765359477124183
2026-02-22,3619918.02894573,3691769.9309500903,4798794.5559991505,3129230.942344,3.696732026143791
2026-02-23,3660968.29894573,3778540.35095009,4895233.19599915,3153573.942344,3.725490196078431
2026-02-24,3679086.6789457295,3740575.74095009,4901144.10599915,3174044.192344,3.7496732026143786
2026-02-25,3524695.0889457297,3663883.15095009,4737591.845999151,3029645.942344,3.579084967320261
2026-02-26,3581193.23894573,3676997.36095009,4823490.780480951,3075565.692344,3.6333333333333333
2026-03-01,3508091.155003,3595220.3201516694,4700769.619122331,3019740.8003712003,3.5555555555555554
2026-03-02,3509094.835003,3628653.5559560107,4761871.120186771,3004753.3703712,3.537908496732026
2026-03-03,3448927.335003,3677778.003059861,4686788.32591907,2951464.7303712005,3.4751633986928105
2026-03-04,3460025.155003,3715595.9943693895,4777439.092551731,2940918.0203712,3.4627450980392154
2026-03-05,3513679.085003,3735946.61015971,4797513.728309041,3000867.7403712003,3.533333333333333
2026-03-08,3474286.0750030004,3861539.54070193,4801007.362790841,2952019.8203712003,3.475816993464052
2026-03-09,3430417.795003,3753682.32544983,4677250.87279084,2931481.4903712003,3.4516339869281047
2026-03-10,3503727.865003,3758772.1019484303,4733044.192790841,3005863.5503712003,3.5392156862745097
2026-03-11,3512833.065003,3831195.25017272,4785303.25279084,3003088.1003712,3.5359477124183005
2026-03-12,3489380.5950030005,3885713.01839701,4790750.982790841,2973113.2403712003,3.500653594771242
2026-03-15,3422136.4750030003,3824706.8083970104,4695824.932790841,2916494.0603712,3.433986928104575
2026-03-16,3339640.8450030005,3756404.11839701,4591681.872790841,2843777.2703712,3.348366013071895
2026-03-17,3403156.1850030003,3829668.60839701,4686254.6627908405,2895955.7303712005,3.4098039215686273
2026-03-18,3471037.2150030006,3834877.1883970103,4750585.142790841,2961456.3503712,3.4869281045751634
2026-03-24,3453700.4950030004,3827649.96839701,4662730.592790841,2963676.7103712005,3.4895424836601308
2026-03-25,3474630.7850030004,3794629.63839701,4672905.71279084,2986435.4003712,3.5163398692810452
2026-03-26,3459601.6850030003,3751096.7283970104,4675008.262790841,2967562.3403712003,3.4941176470588236
2026-03-29,3413591.6750030005,3768088.8383970093,4679500.4127908405,2910388.0703712003,3.426797385620915
2026-03-30,3348832.115003,3709426.93839701,4579207.022790841,2858209.6103712004,3.365359477124183
2026-03-31,3368392.295003,3721572.1583970096,4635278.102790841,2867091.0503712003,3.375816993464052
2026-04-01,3449645.60754279,3806988.7380878003,4800077.753207931,2922722.41100845,3.429411764705882
2026-04-02,3459731.81754279,3785288.23565084,4787608.59377217,2938318.9710084503,3.4477124183006533
2026-04-05,3527274.4875427904,3882847.1029837807,4962894.109804591,2973968.2510084505,3.4895424836601308
