family,scope,holdout_excess_vs_dca,holdout_twr_total_return,holdout_cagr,holdout_sharpe,holdout_max_drawdown,meta_json
annual_top10_stock_pullback,stock_holdout,-0.14962984869209217,0.411481624577144,0.2789403956018368,1.1208093680500564,0.1643940691891993,"{""coverage_min"": 0.8482758620689655, ""coverage_under_95_count"": 4, ""lookback_bars"": 252, ""membership_last_effective_date"": ""2025-02-01"", ""top_n"": 8}"
annual_top10_basket_pullback,basket_holdout,-0.1533808354728785,0.40773063779635765,0.27651316124178327,1.239797088168323,0.11923050802189716,"{""basket_start_date"": ""2015-01-15"", ""coverage_min"": 0.6758620689655173, ""coverage_under_95_count"": 3, ""lookback_bars"": 378, ""membership_last_effective_date"": ""2025-02-01"", ""top_n"": 5}"
annual_top10_stock_immediate,stock_holdout,-0.16318589957899388,0.3979255736902423,0.27015962030575436,1.1823931807720167,0.1268730870627096,"{""coverage_min"": 0.6758620689655173, ""coverage_under_95_count"": 3, ""lookback_bars"": 378, ""membership_last_effective_date"": ""2025-02-01"", ""top_n"": 5}"
annual_top10_basket_pullback,basket_holdout,-0.2482163355300362,0.31289513773919997,0.2145130382628606,0.992160175873195,0.17592785579737136,"{""basket_start_date"": ""2015-01-15"", ""coverage_min"": 0.9241379310344827, ""coverage_under_95_count"": 3, ""lookback_bars"": 252, ""membership_last_effective_date"": ""2025-02-01"", ""top_n"": 5}"
annual_top10_basket_immediate,basket_holdout,-0.2510635260351739,0.31004794723406226,0.21263220912046665,0.9578025374498764,0.17834408875885943,"{""basket_start_date"": ""2015-01-15"", ""coverage_min"": 0.9241379310344827, ""coverage_under_95_count"": 3, ""lookback_bars"": 252, ""membership_last_effective_date"": ""2025-02-01"", ""top_n"": 5}"
annual_top10_stock_pullback,stock_holdout,-0.2531110107442689,0.30800046252496727,0.21127893564795608,0.8567123095841205,0.27278285039252537,"{""coverage_min"": 0.6758620689655173, ""coverage_under_95_count"": 3, ""lookback_bars"": 378, ""membership_last_effective_date"": ""2025-02-01"", ""top_n"": 5}"
annual_top10_stock_immediate,stock_holdout,-0.2658062802063208,0.29530519306291536,0.20287448846948242,0.9253795115760398,0.1830139586088323,"{""coverage_min"": 0.9241379310344827, ""coverage_under_95_count"": 3, ""lookback_bars"": 252, ""membership_last_effective_date"": ""2025-02-01"", ""top_n"": 5}"
annual_top10_basket_pullback,basket_holdout,-0.2705713662578859,0.29054010701135025,0.1997138585184246,0.9402447946231633,0.1600054175601554,"{""basket_start_date"": ""2015-01-15"", ""coverage_min"": 0.8482758620689655, ""coverage_under_95_count"": 3, ""lookback_bars"": 189, ""membership_last_effective_date"": ""2025-02-01"", ""top_n"": 5}"
annual_top10_basket_immediate,basket_holdout,-0.2718185417454366,0.28929293152379953,0.19888606954980936,0.9124568963794449,0.1640806144249859,"{""basket_start_date"": ""2015-01-15"", ""coverage_min"": 0.8482758620689655, ""coverage_under_95_count"": 3, ""lookback_bars"": 189, ""membership_last_effective_date"": ""2025-02-01"", ""top_n"": 5}"
annual_top10_stock_immediate,stock_holdout,-0.28704483439094686,0.2740666388782893,0.18876134592162086,0.8766173658148351,0.16329083078468432,"{""coverage_min"": 0.8482758620689655, ""coverage_under_95_count"": 3, ""lookback_bars"": 189, ""membership_last_effective_date"": ""2025-02-01"", ""top_n"": 5}"
annual_top10_stock_pullback,stock_holdout,-0.3444890132217453,0.21662246004749086,0.15024705645182457,0.6115248781436057,0.25298292843237746,"{""coverage_min"": 0.9241379310344827, ""coverage_under_95_count"": 3, ""lookback_bars"": 252, ""membership_last_effective_date"": ""2025-02-01"", ""top_n"": 5}"
annual_top10_stock_pullback,stock_holdout,-0.3824213757475532,0.17869009752168297,0.12452947758964705,0.5784882850593531,0.21691470704753402,"{""coverage_min"": 0.8482758620689655, ""coverage_under_95_count"": 4, ""lookback_bars"": 189, ""membership_last_effective_date"": ""2025-02-01"", ""top_n"": 8}"
annual_top10_stock_pullback,stock_holdout,-0.4040271486073992,0.15708432466183697,0.10977535991499532,0.49819769960246796,0.2531841454651639,"{""coverage_min"": 0.8482758620689655, ""coverage_under_95_count"": 3, ""lookback_bars"": 189, ""membership_last_effective_date"": ""2025-02-01"", ""top_n"": 5}"
