date,core_satellite_equity,adaptive_balanced_equity,adaptive_aggressive_equity,static_top10_dca_equity,annual_top10_dca_equity,etf_dca_equity,etf_buy_hold_norm
2022-02-27,417641.0376800101,383727.44505965005,371761.20390445006,441545.77826652006,446789.2979815301,388213.22857799,0.7568627450980392
2022-02-28,422152.94768001005,391270.64505965007,380218.2239044501,438140.79826652,445607.0979815301,398270.4285779901,0.7764705882352941
2022-03-01,434613.5594106701,400903.60192237,388965.18190862006,457155.6086356501,462829.64134685014,406091.81645113,0.7738562091503267
2022-03-03,435934.79941067006,402401.34192237,390512.50190862006,463863.51863565005,463745.52134685015,407806.71645113005,0.777124183006536
2022-03-06,432544.5794106701,403498.32192237,393002.39190862,459681.30863564997,452668.94134685013,411922.47645113,0.7849673202614379
2022-03-07,422896.25941067,395451.06192237,385483.17190862005,447054.26863565005,440884.72134685016,404376.91645113,0.7705882352941176
2022-03-08,411957.23941067007,382934.04192237003,372520.46190862,438925.79863564996,433518.19134685013,389971.75645113,0.7431372549019607
2022-03-09,404259.0694106701,373639.48192237003,362762.7319086201,436837.03863565,429193.0513468501,378996.39645113004,0.7222222222222222
2022-03-10,406709.6994106701,374969.8419223701,363739.16190862004,435954.47863565,433446.2513468501,379682.35645113,0.7235294117647059
2022-03-13,403545.76941067004,374561.46192237,364190.48190862004,435657.43863565,425640.44134685013,381054.27645113,0.7261437908496732
2022-03-14,401892.15941067005,374330.32192237006,364402.9619086201,433124.62863565,421592.6013468501,381740.23645113007,0.7274509803921568
2022-03-15,398546.1194106701,371863.74192237004,362219.16190862004,431923.79863565,416933.3913468501,379682.35645113,0.7235294117647059
2022-03-16,405081.0594106701,374350.3019223701,363436.15190862,439076.00863565,430153.09134685015,379682.35645113,0.7235294117647059
2022-03-17,409443.56941067,381978.26192237,372052.30190862,434054.38863565004,428432.8013468501,389971.75645113,0.7431372549019607
2022-03-20,414522.35941067006,384308.54192237003,373518.0419086201,445789.39863565005,438003.32134685013,390657.71645113005,0.7444444444444445
2022-03-21,428636.15941067005,394849.9819223701,382908.7619086201,466768.98863565,457413.78134685016,399575.19645113003,0.761437908496732
2022-03-22,436793.0594106701,410684.86192237004,401075.57190862,454166.06863565,451417.51134685014,421525.91645113,0.8032679738562091
2022-03-23,441077.44941067003,414105.54192237003,404214.3919086201,460407.94863565004,456920.23134685017,424612.73645113007,0.8091503267973856
2022-03-24,441589.1994106701,415891.86192237004,406390.8419086201,462857.59863565,455143.89134685014,427356.57645113004,0.8143790849673203
2022-03-27,433626.51941067004,412067.30192237004,403867.98190862004,435803.98863565,440441.3813468501,425984.65645113,0.8117647058823529
2022-03-28,425411.23941067007,405559.92192237003,397916.42190862005,422827.08863565,429799.95134685014,420153.99645113,0.8006535947712418
2022-03-29,418857.18941067,396701.12192237,388372.18190862006,422317.25863565,427789.32134685013,409178.63645113003,0.7797385620915032
2022-03-30,419910.25941067,400284.72192237,392730.57190862007,417905.70863565005,424296.20134685014,414666.31645113,0.7901960784313725
2022-03-31,419745.99941067,397039.36192237004,388537.94190862007,423428.91863565,429588.23134685005,409178.63645113003,0.7797385620915032
2022-04-03,439484.66348827,410587.16597896,400139.24258086004,443941.21355660004,459547.2325043001,418941.01792971004,0.7797385620915032
2022-04-04,444682.1134882701,419497.16597896,410175.81258086005,446268.09355660004,457830.0525043001,430880.45792971004,0.8019607843137254
2022-04-05,443187.90348827007,418112.40597896004,408829.64258086006,443176.43355660007,456242.39250430005,429475.81792971,0.7993464052287581
2022-04-06,442424.67348827,416598.75597896,407087.07258086005,447179.0835566001,456856.7925043001,427368.85792971,0.7954248366013071
